"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Roman Polak","15-16","TOR/ S.J","D","79","1261.52","1","14","15","9","0.71","0.43","20.29","0.97","1124","1133","-9","49.8","-3.07","38","37","1","50.67","1.99","43.89","39.12","4.77","52.87","0.61","20","15","-5","209","9.94","3.8","0.18","1.18","100.56","48.6","33.54","26.71","51.38","28.17","48.98"
"Ronalds Kenins","15-16","VAN","L","8","89.65","--","--","--","--","--","--","-0.71","-0.48","63","82","-19","43.45","-3.47","1","2","-1","33.33","-10.67","1.91","3.41","-1.5","35.9","-6.85","2","1","-1","13","8.7","0.53","0.35","--","97.87","52.27","23.21","28.71","47.28","27.96","49.5"
"Ron Hainsey","15-16","CAR","D","81","1477.18","3","12","15","8","0.61","0.32","24.18","0.98","1358","1280","78","51.48","-0.1","50","61","-11","45.05","-0.46","57.62","56.42","1.2","50.53","0.79","14","6","-8","216","8.77","4.15","0.17","2.65","97.86","49.4","37.08","27.88","51.61","29.35","49.95"
"Ross Johnston","15-16","NYI","L","1","14.5","--","--","--","--","--","--","-0.45","-1.86","4","10","-6","28.57","-17.43","--","--","--","--","--","0.01","0.19","-0.18","5","-39.02","1","--","-1","--","--","--","--","--","100","25","28.86","27.02","47","27.12","50.1"
"Ryan Callahan","15-16","T.B","R","73","923.08","7","14","21","15","1.36","0.97","29.03","1.89","846","819","27","50.81","-1.81","33","33","--","50","-4.07","28.59","31.55","-2.96","47.54","-4.53","12","22","10","227","14.75","9.19","0.6","5.38","99.85","53.43","26.92","29.78","51.63","29.2","50.03"
"Ryan Carpenter","15-16","S.J","C","1","7.45","--","--","--","--","--","--","-0.07","-0.56","4","5","-1","44.44","-7.88","--","--","--","--","--","0.21","0.22","-0.01","48.84","5.09","--","--","--","--","--","--","--","--","100","66.67","14.17","26.74","49.09","29.37","47.06"
"Ryan Carter","15-16","MIN","C","60","547.27","6","5","11","10","1.21","1.1","3.79","0.42","348","536","-188","39.37","-11.1","13","16","-3","44.83","-12.23","12.06","18.71","-6.65","39.19","-14.88","16","18","2","84","9.21","4.89","0.54","11.32","100.65","29.48","19.39","27.94","45.87","28.23","49.73"
"Ryan Dzingel","15-16","OTT","C","30","304.08","3","5","8","4","1.58","0.79","4.4","0.87","236","294","-58","44.53","-4.22","14","10","4","58.33","4.67","10.38","12.01","-1.63","46.36","-2.69","4","2","-2","44","8.68","2.64","0.52","13.64","104.8","52.26","21.37","28.72","47.19","28.1","49.94"
"Ryan Ellis","15-16","NSH","D","79","1314.47","6","14","20","13","0.91","0.59","37.9","1.73","1236","1024","212","54.69","2.75","57","45","12","55.88","7.76","52.69","41.09","11.6","56.18","2.87","15","20","5","216","9.86","4.47","0.2","5.66","100.54","50.97","34.8","27.57","50.38","28.84","49.62"
"Ryan Garbutt","15-16","CHI/ ANA","C","80","798.15","6","7","13","13","0.98","0.98","22","1.65","754","677","77","52.69","2.04","21","34","-13","38.18","-19.22","26.75","27.3","-0.55","49.49","-1.88","15","16","1","229","17.21","8.95","0.67","4.76","96.03","49.16","20.72","28.65","49.99","28.19","49.87"
"Ryan Getzlaf","15-16","ANA","C","77","1092.05","4","25","29","17","1.59","0.93","39.34","2.16","1094","900","194","54.86","2.73","41","33","8","55.41","8.93","44.67","35.46","9.21","55.75","2.37","18","10","-8","232","12.75","8.15","0.45","3.48","100.05","52.4","29.74","29.9","50.12","29.19","49.75"
"Ryan Hartman","15-16","CHI","R","3","27.72","--","1","1","1","2.16","2.16","0.6","1.3","31","37","-6","45.59","-7.52","1","2","-1","33.33","-16.67","1.18","1.78","-0.6","39.86","-10.99","--","--","--","10","21.65","0.19","0.41","--","96.46","77.27","17.7","27.7","50.42","28.4","51"
"Ryan Johansen","15-16","CBJ/ NSH","C","80","1095.25","9","24","33","22","1.81","1.21","33.21","1.82","975","976","-1","49.97","0.78","45","33","12","57.69","14.56","41.5","38.8","2.7","51.68","-1.11","23","15","-8","197","10.79","10.18","0.56","7.5","101.82","51","28.75","30.98","50.53","29.35","50.04"
"Ryan Johnston","15-16","MTL","D","3","46.78","--","--","--","--","--","--","0.18","0.23","45","45","--","50","-9.18","1","1","--","50","5.56","2.31","2.41","-0.1","48.94","-11.84","--","--","--","5","6.41","0.02","0.03","--","99.28","59.09","33.28","27.38","51.77","26.92","50.23"
"Ryan Kesler","15-16","ANA","C","79","1079.45","10","15","25","18","1.39","1","34.85","1.94","1044","930","114","52.89","0.68","33","36","-3","47.83","-1.89","45.07","38.07","7","54.21","1.94","21","21","--","234","13.01","12.42","0.69","9.01","98.5","38.7","28.86","29.91","51.69","29.62","50.16"
"Ryan Mcdonagh","15-16","NYR","D","73","1224.98","7","15","22","16","1.08","0.78","24.34","1.19","1064","1175","-111","47.52","0.36","66","44","22","60","8.12","50.38","48.47","1.91","50.97","4.76","5","9","4","187","9.16","4.41","0.22","8.64","103.76","42.21","34.21","27.82","47.19","29.66","50.15"
"Ryan Murphy","15-16","CAR","D","35","521.1","--","6","6","3","0.69","0.35","9.05","1.04","467","433","34","51.89","0.81","18","19","-1","48.65","16.46","19.41","17.37","2.04","52.77","6.31","3","4","1","79","9.1","1.29","0.15","--","98.81","56.45","30.3","26.19","50.32","28.04","49.07"
"Ryan Murray","15-16","CBJ","D","82","1399.2","3","8","11","7","0.47","0.3","9.32","0.4","1227","1349","-122","47.63","-0.59","57","58","-1","49.57","2.17","61.74","57.92","3.82","51.6","-0.22","12","1","-11","121","5.19","2.24","0.1","5.88","99.8","47.64","35.73","27.7","49","29.07","49.88"
"Ryan Nugent-hopkins","15-16","EDM","C","55","795.22","6","13","19","15","1.43","1.13","14.62","1.1","726","789","-63","47.92","-1.05","32","38","-6","45.71","3.98","26.51","32.83","-6.32","44.67","-5.15","9","7","-2","146","11.02","5.95","0.45","8.22","99.83","51.04","29.83","29.82","49.51","29.62","50.15"
"Ryan O'reilly","15-16","BUF","C","71","1068.18","8","16","24","20","1.35","1.12","22.62","1.27","923","974","-51","48.66","1.02","35","47","-12","42.68","-2.83","35.01","38.48","-3.47","47.64","-0.52","4","6","2","147","8.26","6.42","0.36","8.51","97.86","46.53","30.95","30.38","47.59","29.64","50.14"
"Ryan Pulock","15-16","NYI","D","15","203.82","2","2","4","3","1.18","0.88","4.9","1.44","180","178","2","50.28","6.62","13","10","3","56.52","4.14","7.15","7.01","0.14","50.49","4.38","1","2","1","32","9.42","0.4","0.12","16.67","104.74","55.56","27.09","26.51","48.74","28.13","49.99"
"Ryan Reaves","15-16","STL","R","64","511.23","3","1","4","3","0.47","0.35","2.17","0.25","369","408","-39","47.49","-4.47","7","12","-5","36.84","-18.78","12.13","15.61","-3.48","43.73","-8.65","17","12","-5","55","6.46","2.76","0.32","9.68","98.22","48.31","16.75","26.57","51.3","27.79","49.46"
"Ryan Spooner","15-16","BOS","C","80","925.9","7","24","31","26","2.01","1.68","23.32","1.51","808","918","-110","46.81","-3.34","38","37","1","50.67","-0.43","31.49","38.31","-6.82","45.11","-5.37","8","3","-5","176","11.41","6.43","0.42","6.31","100.66","54.99","24.04","29.79","50.03","28.24","49.75"
"Ryan Stanton","15-16","WSH","D","1","8.68","--","--","--","--","--","--","-0.4","-2.76","9","11","-2","45","-0.95","1","2","-1","33.33","-66.67","0.68","1.13","-0.45","37.57","-8.05","1","--","-1","--","--","--","--","--","91.67","66.67","16.82","24.94","50.48","25.77","45.99"
"Ryan Strome","15-16","NYI","C","71","950.55","5","16","21","15","1.33","0.95","22.25","1.4","948","939","9","50.24","0.96","39","44","-5","46.99","-4.11","44.86","42.48","2.38","51.36","4.03","10","6","-4","184","11.61","10.38","0.66","4.5","99.09","56.79","27.23","30.35","48.72","29.1","49.79"
"Ryan Suter","15-16","MIN","D","82","1730.98","4","17","21","13","0.73","0.45","28.73","1","1548","1549","-1","49.98","4.19","68","56","12","54.84","5.19","62.81","53.5","9.31","54","6.94","12","4","-8","249","8.63","4.2","0.15","3.31","100.72","52.95","44.21","28.88","46.38","29.33","50.13"
"Ryan White","15-16","PHI","C","73","758.58","5","5","10","7","0.79","0.55","6.25","0.49","640","749","-109","46.08","-5.66","17","27","-10","38.64","-15.45","23.56","30.03","-6.47","43.96","-6.24","25","17","-8","152","12.02","5.45","0.43","6.67","98.31","51.35","22.2","28.25","49.11","27.97","49.44"
"Sam Bennett","15-16","CGY","C","77","969.95","14","12","26","23","1.61","1.42","26.91","1.66","883","923","-40","48.89","0.89","38","39","-1","49.35","2.48","34.66","36","-1.34","49.05","0.91","14","24","10","194","12","10.44","0.65","13.21","100.2","54.2","26.15","29.25","48.27","28.81","49.93"
"Sam Carrick","15-16","TOR","C","3","29.63","--","--","--","--","--","--","-1.27","-2.57","17","35","-18","32.69","-12.72","--","2","-2","--","-30.77","0.63","1.32","-0.69","32.31","-2.85","2","--","-2","3","6.07","0.23","0.47","--","89.47","83.33","20.48","25.98","51.93","28.39","48.13"
"Sam Gagner","15-16","PHI","C","53","608.83","6","7","13","9","1.28","0.89","16.73","1.65","591","555","36","51.57","1.94","22","18","4","55","6.82","21.72","23.42","-1.7","48.12","0.12","7","6","-1","135","13.3","4.96","0.49","8.45","101.46","48.34","24.55","29.18","50.39","28.64","49.56"
"Sami Vatanen","15-16","ANA","D","71","1086.8","5","8","13","11","0.72","0.61","18.68","1.03","1021","997","24","50.59","-3.05","36","37","-1","49.32","0.74","40.96","36.16","4.8","53.11","-0.39","9","5","-4","160","8.83","3.43","0.19","6.85","99.86","51.12","32.41","27.21","52.38","28.82","49.8"
"Sam Reinhart","15-16","BUF","C","79","1036.32","13","15","28","22","1.62","1.27","31.35","1.82","943","911","32","50.86","4.43","36","40","-4","47.37","2.92","37.49","35.44","2.05","51.41","5.02","4","11","7","206","11.93","12.49","0.72","10.66","99.07","51.53","27.08","31.11","46.37","29.32","50.18"
"Scott Gomez","15-16","STL/ OTT","C","34","319.32","1","3","4","3","0.75","0.56","-0.22","-0.04","273","327","-54","45.5","-5.81","7","15","-8","31.82","-24.1","10.98","16.51","-5.53","39.94","-11.33","5","1","-4","29","5.45","1.19","0.22","5.56","96.64","64.15","19.53","28.52","49.81","28.06","49.62"
"Scott Harrington","15-16","TOR","D","15","182.95","--","1","1","--","0.33","--","1.92","0.63","171","161","10","51.51","2.55","5","6","-1","45.45","-7.32","7.46","6.15","1.31","54.81","2.05","2","--","-2","28","9.18","0.35","0.11","--","99.7","58.47","25.68","27.52","50.92","28.05","49.43"
"Scott Hartnell","15-16","CBJ","L","79","994.32","10","23","33","23","1.99","1.39","29.2","1.76","919","935","-16","49.57","2.27","46","48","-2","48.94","0.68","42.51","41.09","1.42","50.85","-1.09","33","17","-16","177","10.68","11.48","0.69","8.85","99.58","51.51","26.41","30","48.42","28.89","49.84"
"Scottie Upshall","15-16","STL","R","70","668.08","6","5","11","10","0.99","0.9","19.46","1.75","581","537","44","51.97","0.06","21","19","2","52.5","0.12","23.44","21.58","1.86","52.07","-0.12","14","18","4","172","15.45","9.15","0.82","5.61","99.67","38.62","20.06","28.15","50.54","28.26","49.54"
"Scott Kosmachuk","15-16","WPG","R","8","88.28","--","3","3","2","2.04","1.36","1.27","0.86","62","91","-29","40.52","-15.12","3","2","1","60","17.69","2.73","2.93","-0.2","48.23","-8.29","1","--","-1","12","8.16","0.84","0.57","--","104.03","34.04","23.57","27.58","48.87","28.09","49.36"
"Scott Laughton","15-16","PHI","L","71","668.98","7","13","20","14","1.79","1.26","16.68","1.5","589","650","-61","47.54","-3.78","23","21","2","52.27","2.82","25","25.23","-0.23","49.77","0.16","11","5","-6","138","12.38","6.11","0.55","8.75","101.13","54.28","20.08","28.37","50.37","27.94","49.4"
"Scott Mayfield","15-16","NYI","D","6","89.62","1","--","1","1","0.67","0.67","0.25","0.17","71","88","-17","44.65","-10.73","3","7","-4","30","-23.33","2.46","3.85","-1.39","38.99","-20.11","2","2","--","11","7.36","0.11","0.07","25","92.47","38.3","30.25","26.96","48.09","28.56","49.44"
"Scott Wilson","15-16","PIT","C","24","234.15","3","1","4","4","1.02","1.02","8.05","2.06","212","179","33","54.22","0.33","5","6","-1","45.45","-12.05","8.86","5.9","2.96","60.03","4.1","3","8","5","49","12.56","2.36","0.6","9.38","97.68","53.77","19.9","28.43","52.41","27.84","48.94"
"Sean Collins","15-16","WSH","C","2","15.58","--","--","--","--","--","--","0.05","0.19","11","12","-1","47.83","-1.38","--","1","-1","--","-50","0.25","0.25","--","50","18.13","1","2","1","1","3.85","0.11","0.42","--","83.33","45.45","18.43","25.99","51.18","26.35","47.45"
"Sean Couturier","15-16","PHI","C","63","858.58","8","18","26","20","1.82","1.4","33.11","2.31","863","729","134","54.21","4.06","36","28","8","56.25","7.77","34.34","26.62","7.72","56.33","8.12","8","12","4","145","10.13","7.98","0.56","10","101.56","44.63","28.86","29.92","50.46","29.45","50.21"
"Sean Monahan","15-16","CGY","C","81","1135.23","19","18","37","30","1.96","1.59","35.07","1.85","1011","1082","-71","48.3","-0.02","56","53","3","51.38","6.66","43.66","46.28","-2.62","48.54","0.4","8","8","--","230","12.16","12.63","0.67","14.18","100.53","54.21","29.06","31.3","48.13","29.67","50.09"
"Sergei Plotnikov","15-16","PIT/ ARI","L","45","432.33","--","3","3","2","0.42","0.28","6.2","0.86","390","354","36","52.42","2.76","7","10","-3","41.18","-6.94","13.04","14.1","-1.06","48.05","-3.03","12","8","-4","76","10.55","3.28","0.46","--","98.36","43.36","20.5","27.96","48.72","28.12","49.9"
"Sergey Kalinin","15-16","N.J","C","78","903.1","5","7","12","8","0.8","0.53","6.43","0.43","634","747","-113","45.91","-0.35","22","30","-8","42.31","-2.69","25.43","33.94","-8.51","42.83","-6.28","15","13","-2","105","6.98","6.44","0.43","8.2","99.34","44.2","24.58","29.32","46.15","28.74","49.86"
"Sergey Tolchinsky","15-16","CAR","L","2","22.65","--","1","1","1","2.65","2.65","1.23","3.26","21","15","6","58.33","13.01","1","--","1","100","50","0.62","0.48","0.14","56.36","12.61","--","--","--","3","7.95","0.1","0.26","--","109.09","38.46","23.01","28.75","50.93","29.33","49.57"
"Seth Griffith","15-16","BOS","C","4","32.2","--","--","--","--","--","--","-1.7","-3.17","25","44","-19","36.23","-14.31","--","4","-4","--","-50","0.9","1.33","-0.43","40.36","-2.55","2","--","-2","4","7.45","0.07","0.13","--","75","43.75","18.13","28.76","50.29","28.69","50.95"
"Seth Helgeson","15-16","N.J","D","19","253.82","--","1","1","1","0.24","0.24","-2.3","-0.54","173","243","-70","41.59","-2.69","2","7","-5","22.22","-13.49","7.37","9.73","-2.36","43.1","-1.43","6","3","-3","20","4.73","0.4","0.09","--","96.67","57.72","27.98","26.4","47.39","28.22","50.24"
"Seth Jones","15-16","NSH/ CBJ","D","81","1345.58","2","14","16","10","0.71","0.45","30.45","1.36","1347","1207","140","52.74","2.53","42","51","-9","45.16","-8.48","56.74","52.92","3.82","51.74","-1.7","10","15","5","276","12.31","4.86","0.22","1.61","97.74","52.36","34.57","27.25","49.26","28.67","49.56"
"Shane Doan","15-16","ARI","R","72","946.67","14","13","27","23","1.71","1.46","22.93","1.45","861","950","-89","47.54","0.43","41","34","7","54.67","7.3","31.72","35.9","-4.18","46.91","-0.26","19","9","-10","190","12.04","9.25","0.59","12.96","102.58","47.32","28.79","29.92","46.06","28.92","50.21"
"Shane Prince","15-16","OTT/ NYI","C","62","667.35","6","11","17","12","1.53","1.08","20.52","1.84","628","635","-7","49.72","2.29","29","21","8","58","11.8","24.02","24.48","-0.46","49.53","2.27","5","13","8","149","13.4","5.94","0.53","7.14","102.31","49.14","22.09","29.09","47.9","27.97","49.68"
"Shawn Horcoff","15-16","ANA","C","59","654.9","5","8","13","10","1.19","0.92","13.51","1.24","558","554","4","50.18","-2.69","19","19","--","50","2.03","23.59","19.66","3.93","54.54","1.78","14","3","-11","105","9.62","6.22","0.57","7.35","99.55","41.69","23.08","28.64","52.31","28.49","49.78"
"Shawn Matthias","15-16","TOR/ COL","C","71","821.65","12","15","27","19","1.97","1.39","21.09","1.54","793","858","-65","48.03","-1.26","33","45","-12","42.31","-5.39","30.19","35.12","-4.93","46.23","-2.81","7","6","-1","139","10.15","9.11","0.67","13.79","98.74","52.84","24.36","30.11","49.77","28.71","50.12"
"Shawn Thornton","15-16","FLA","L","50","428.13","1","4","5","5","0.7","0.7","4.96","0.7","291","320","-29","47.63","-1.44","8","10","-2","44.44","-14.04","10.46","12.76","-2.3","45.05","-4.2","21","13","-8","87","12.19","3.1","0.43","1.75","99.28","57.32","17.85","27.08","47.58","27.58","49.38"
"Shayne Gostisbehere","15-16","PHI","D","64","952.93","7","12","19","15","1.2","0.94","23.71","1.49","911","905","6","50.17","-1.1","45","30","15","60","14.55","36.39","36.79","-0.4","49.73","-0.93","11","12","1","172","10.83","3.32","0.21","9.46","103.14","60.91","31.71","27.72","50.7","28.49","49.73"
"Shea Theodore","15-16","ANA","D","19","273.1","1","4","5","4","1.1","0.88","5.75","1.26","233","246","-13","48.64","-6.16","12","4","8","75","22.27","10.87","9.93","0.94","52.26","-9.09","1","1","--","33","7.25","0.79","0.17","8.33","105.93","52.46","30.47","26.9","52.04","28.46","49.54"
"Shea Weber","15-16","NSH","D","78","1418.48","4","16","20","13","0.85","0.55","29.62","1.25","1400","1318","82","51.51","-2.55","49","57","-8","46.23","-6.27","53.35","43.17","10.18","55.27","2.2","9","5","-4","244","10.32","4.07","0.17","3.54","98.29","50.9","38.04","28.96","49.87","29.65","49.97"
"Sidney Crosby","15-16","PIT","C","80","1209.78","18","32","50","38","2.48","1.88","61.29","3.04","1289","1084","205","54.32","2.36","62","46","16","57.41","3.38","54.49","44.2","10.29","55.21","-0.75","15","19","4","296","14.68","14.83","0.74","11.39","100.97","53.8","31.76","30.75","52.04","29.75","49.94"
"Simon Despres","15-16","ANA","D","32","530.7","--","1","1","--","0.11","--","4.33","0.49","474","486","-12","49.38","-4.9","18","20","-2","47.37","-5.66","18.96","17.83","1.13","51.54","-0.46","3","2","-1","61","6.9","1.49","0.17","--","99.4","49.67","35.12","27.49","52.19","28.84","49.74"
"Slater Koekkoek","15-16","T.B","D","9","92.03","--","1","1","1","0.65","0.65","2.58","1.68","102","80","22","56.04","7.8","2","3","-1","40","-10","4.39","2.55","1.84","63.26","16.6","1","--","-1","22","14.34","0.5","0.33","--","96.79","65.79","22.84","27.25","51.39","28.07","49.9"
"Sonny Milano","15-16","CBJ","L","3","40.13","--","1","1","1","1.5","1.5","1.45","2.17","37","30","7","55.22","10.56","2","1","1","66.67","21.21","1.43","0.95","0.48","60.08","8.19","--","--","--","5","7.48","0.19","0.28","--","105.36","65.38","27.06","29.96","48.64","28.07","49.06"
"Stanislav Galiev","15-16","WSH","R","24","200.8","--","3","3","3","0.9","0.9","5.22","1.56","180","168","12","51.72","0.97","6","4","2","60","6.38","5.97","6.41","-0.44","48.22","-0.72","2","1","-1","50","14.94","2.15","0.64","--","102.4","49.53","17.48","27.04","51.18","27.36","48.57"
"Stefan Elliott","15-16","ARI/ NSH","D","21","266.73","2","4","6","5","1.35","1.12","6.1","1.37","240","260","-20","48","0.51","9","11","-2","45","-6.56","8.42","10.84","-2.42","43.72","-6.62","2","2","--","62","13.95","1.4","0.31","6.25","99.72","57.25","26.67","26.7","46.91","28.13","49.46"
"Stefan Matteau","15-16","N.J/ MTL","C","32","313.33","1","1","2","1","0.38","0.19","-0.6","-0.11","229","274","-45","45.53","-1.6","4","16","-12","20","-38.54","8.06","12.17","-4.11","39.84","-9.57","4","5","1","45","8.62","2.17","0.42","4.55","92.92","47.88","20.76","27.97","47.52","28.24","49.97"
"Stefan Noesen","15-16","ANA","R","1","6.58","--","--","--","--","--","--","-0.05","-0.46","2","6","-4","25","-9.04","--","--","--","--","--","0.05","0.21","-0.16","19.23","-4.58","--","1","1","--","--","--","--","--","100","--","19.07","27.69","51.42","28.22","47.17"
"Stephen Gionta","15-16","N.J","R","82","831.12","1","9","10","6","0.72","0.43","1.68","0.12","532","667","-135","44.37","-2.22","16","27","-11","37.21","-10","22.23","29.03","-6.8","43.37","-4.96","14","9","-5","100","7.22","5.53","0.4","1.82","97.99","42.12","21.46","27.63","46.1","27.7","49.47"
"Stephen Johns","15-16","DAL","D","14","232.57","1","1","2","1","0.52","0.26","2.17","0.56","206","214","-8","49.05","0.04","5","10","-5","33.33","-34.31","7.53","8.16","-0.63","47.99","-3.51","3","3","--","28","7.22","0.62","0.16","7.69","95.54","47.33","35.84","27.06","52.21","28.93","50.78"
"Steve Bernier","15-16","NYI","R","24","260.53","1","5","6","2","1.38","0.46","4.88","1.12","213","250","-37","46","-2.7","8","5","3","61.54","10.79","7.78","9.97","-2.19","43.83","-5.05","3","3","--","43","9.9","2.08","0.48","3.7","103.68","46.15","21.82","28.94","47.87","28.18","49.89"
"Steve Downie","15-16","ARI","R","26","226.55","3","3","6","5","1.59","1.32","5.28","1.4","175","192","-17","47.68","-1","9","7","2","56.25","12.57","5.51","7.99","-2.48","40.81","-5.95","11","9","-2","34","9","1.74","0.46","14.29","103.2","39.32","19.26","27.86","45.74","28.2","49.51"
"Steven Kampfer","15-16","FLA","D","47","631.35","--","3","3","--","0.29","--","5.92","0.56","508","566","-58","47.3","-1.99","20","15","5","57.14","3.42","19.32","19.66","-0.34","49.56","-0.85","11","9","-2","91","8.65","1.54","0.15","--","101.97","48.18","28.87","27.12","49.71","28.28","50.06"
"Steven Santini","15-16","N.J","D","1","14.22","--","--","--","--","--","--","0.08","0.34","5","13","-8","27.78","-32.69","2","--","2","100","33.33","0.42","0.2","0.22","67.74","-1.19","1","1","--","1","4.22","0.03","0.13","--","140","50","32.88","26.39","51.63","26.65","50.03"
"Steven Stamkos","15-16","T.B","C","77","1099.87","17","14","31","27","1.69","1.47","36.5","1.99","1049","989","60","51.47","-0.94","46","37","9","55.42","1.93","36.09","38.57","-2.48","48.34","-4.95","13","14","1","231","12.6","11.08","0.6","14.17","102.03","54.62","30.47","29.83","51.85","29.41","49.94"
"Steve Ott","15-16","STL","C","21","188.55","--","2","2","1","0.64","0.32","2.94","0.94","156","145","11","51.83","-3.26","5","8","-3","38.46","-16.71","5.35","6.37","-1.02","45.65","-11.22","7","7","--","26","8.27","1.46","0.46","--","96.32","33.06","18.65","26.73","50.75","28.34","49.78"
"Stuart Percy","15-16","TOR","D","3","39.48","--","--","--","--","--","--","-0.38","-0.58","29","35","-6","45.31","-13.02","--","2","-2","--","-37.5","0.38","1.48","-1.1","20.43","-26.49","--","--","--","5","7.6","0.02","0.03","--","91.3","63.33","28.79","24.8","53.67","28.07","50.79"
"Sven Andrighetto","15-16","MTL","R","44","548.48","6","8","14","10","1.53","1.09","20","2.19","548","487","61","52.95","2.91","24","18","6","57.14","11.69","22.51","18.54","3.97","54.84","4.96","1","8","7","113","12.36","4.9","0.54","9.52","101.45","64.07","25.81","29.66","51.3","28.97","49.73"
"Sven Baertschi","15-16","VAN","L","69","776.18","12","7","19","15","1.47","1.16","16.39","1.27","647","754","-107","46.18","-1.26","25","30","-5","45.45","-0.48","26.2","32.11","-5.91","44.93","-0.05","6","15","9","136","10.51","7.96","0.62","14.63","99.65","48.02","23.32","29.03","47.21","28.73","49.8"
"Tanner Glass","15-16","NYR","L","57","549.32","3","3","6","5","0.66","0.55","0.26","0.03","416","569","-153","42.23","-6.93","15","20","-5","42.86","-12.17","16.72","22.65","-5.93","42.47","-7.43","17","18","1","80","8.74","3.86","0.42","6.38","99.84","32.75","19.73","27.92","47.02","27.78","49.85"
"Tanner Kero","15-16","CHI","C","17","171.27","--","2","2","2","0.7","0.7","1.58","0.55","150","177","-27","45.87","-8.14","5","8","-3","38.46","-12.48","5.48","8.74","-3.26","38.54","-11.99","1","2","1","37","12.96","1.57","0.55","--","98.62","54.84","20.36","27.89","52.13","28.16","49.33"
"Tanner Pearson","15-16","L.A","L","79","927.48","11","15","26","20","1.68","1.29","42.98","2.78","939","691","248","57.61","1.78","37","26","11","58.73","7.1","35.99","27.11","8.88","57.04","3.74","5","16","11","221","14.3","10.93","0.71","10","100.92","54.17","24.48","30.37","55.84","28.91","49.51"
"Taylor Beck","15-16","NYI","L","2","16.97","--","--","--","--","--","--","-0.3","-1.06","10","16","-6","38.46","-15.82","--","--","--","--","--","0.26","0.38","-0.12","40.62","-17.21","1","1","--","3","10.61","0.08","0.28","--","100","66.67","19.49","29.35","48.45","28.56","50.31"
"Taylor Chorney","15-16","WSH","D","55","653.78","1","5","6","4","0.55","0.37","6.1","0.56","553","597","-44","48.09","-2.69","32","24","8","57.14","-2.3","21.66","25.16","-3.5","46.26","-7.4","9","1","-8","78","7.16","1.35","0.12","3.57","103.49","66.67","24.61","26.01","51.91","27.6","49.22"
"Taylor Fedun","15-16","VAN","D","1","18.65","--","1","1","1","3.22","3.22","0.6","1.93","9","17","-8","34.62","-1.21","1","--","1","100","50","0.28","0.32","-0.04","46.67","11.93","--","--","--","--","--","--","--","--","116.67","36.36","34.18","26.42","47.06","29","51.79"
"Taylor Hall","15-16","EDM","L","82","1247.45","17","30","47","41","2.26","1.97","55.83","2.69","1225","1146","79","51.67","4.3","57","53","4","51.82","11.82","55.1","46.18","8.92","54.4","8.01","16","17","1","354","17.03","21.58","1.04","7.98","99.97","52.79","31.88","30.08","47.99","29.63","50.23"
"Taylor Leier","15-16","PHI","L","6","45.12","--","--","--","--","--","--","-0.48","-0.64","25","45","-20","35.71","-18.58","--","--","--","--","--","0.7","1.22","-0.52","36.46","-9.99","--","1","1","8","10.64","0.43","0.57","--","100","54.55","15.48","28.17","50.21","27.58","50.49"
"Teddy Purcell","15-16","EDM/ FLA","R","76","1002.98","10","18","28","18","1.68","1.08","28.99","1.73","915","886","29","50.81","2.03","40","42","-2","48.78","1.87","37.02","36.36","0.66","50.45","1.73","5","5","--","220","13.16","9.08","0.54","8.77","99.43","53.37","27.86","30.13","48.65","29.07","50.15"
"Teemu Pulkkinen","15-16","DET","L","36","337.87","4","2","6","4","1.07","0.71","12.89","2.29","332","242","90","57.84","6.93","9","6","3","60","8.31","13.83","10.89","2.94","55.95","6.16","5","6","1","93","16.52","4.18","0.74","9.09","100.31","67.51","19.82","28.64","51.44","28.19","49.98"
"Teuvo Teravainen","15-16","CHI","L","78","951.4","9","11","20","17","1.26","1.07","24.27","1.53","833","789","44","51.36","1.18","26","30","-4","46.43","-3.33","33.15","30.18","2.97","52.34","5.47","10","10","--","196","12.36","9.18","0.58","8.33","98.49","43.55","25.12","29.73","50.54","28.85","50.01"
"Thomas Hickey","15-16","NYI","D","62","884.28","4","9","13","11","0.88","0.75","13.65","0.93","779","841","-62","48.09","-1.06","38","28","10","57.58","9.34","32.02","36.77","-4.75","46.55","-2.66","12","8","-4","133","9.02","2.62","0.18","8.33","103.26","54.15","29.14","26.6","49.15","28.28","49.59"
"Thomas Vanek","15-16","MIN","L","74","903.68","10","14","24","22","1.59","1.46","16.92","1.12","745","894","-149","45.45","-2.88","33","33","--","50","-4.86","30.96","31.36","-0.4","49.68","-0.76","9","6","-3","173","11.49","7.84","0.52","10.42","101.41","59.93","25.53","30.25","47.68","28.45","49.87"
"Tim Jackman","15-16","ANA","R","2","11.47","--","--","--","--","--","--","-0.52","-2.72","12","15","-3","44.44","-15.3","--","2","-2","--","-50","0.51","0.76","-0.25","40.16","1.07","2","1","-1","1","5.23","0.06","0.31","--","71.43","9.09","12.98","28.23","51.32","27.54","47.03"
