team,iCF/60_mean,P1_mean,P1/60_mean,GS_mean,GS/60_mean,CF_mean,Rel CF%_mean,ixGF/60_mean,ZSR_mean,CF% QoT_mean,CF% QoC_mean,TOI% QoT_mean,TOI% QoC_mean,iCF/60_sd,P1_sd,P1/60_sd,GS_sd,GS/60_sd,CF_sd,Rel CF%_sd,ixGF/60_sd,ZSR_sd,CF% QoT_sd,CF% QoC_sd,TOI% QoT_sd,TOI% QoC_sd,iCF/60_max,P1_max,P1/60_max,GS_max,GS/60_max,CF_max,Rel CF%_max,ixGF/60_max,ZSR_max,CF% QoT_max,CF% QoC_max,TOI% QoT_max,TOI% QoC_max,year
CHI,11.378148148148147,11.851851851851851,0.8488888888888889,19.545555555555556,1.4448148148148148,719.4444444444445,-0.4288888888888889,0.4874074074074074,52.96888888888889,50.07259259259259,49.82592592592592,28.73111111111111,28.81888888888889,3.0400190245318646,10.80136637974639,0.587120308293161,15.721174680453537,0.7114901500500437,392.51549046682254,3.0181990724645122,0.25709310783618083,14.12838886054853,1.4325705583176014,0.6314163520899732,1.4397417859659456,0.6547420709616724,16.39,41,1.8,56.95,2.7,1383,7.28,0.85,100,52.56,50.4,32.24,29.85,2017
COL,10.140588235294118,7.029411764705882,0.9020588235294118,8.220588235294118,0.841764705882353,538.5294117647059,-0.8382352941176471,0.42911764705882355,44.82029411764706,48.65558823529412,49.841764705882355,28.63441176470588,28.51235294117647,3.8069624741856067,7.081710519776842,1.9641850486972572,9.673362970479568,1.5012711191726935,371.425202331393,7.053534884524315,0.3709967544337235,10.03890235618088,1.00457496266579,0.5449685594947564,1.1393091771198534,0.6612708555388076,24.64,25,11.76,36.13,8.47,1206,30.12,2.09,56.83,50.38,51.57,30.55,29.78,2017
DAL,11.33258064516129,9.67741935483871,0.7958064516129032,15.839677419354839,1.154516129032258,655.5483870967741,-1.4661290322580645,0.5077419354838709,46.37870967741935,50.06709677419355,49.76387096774194,28.508709677419354,28.658709677419356,3.42464106901919,8.19506801588286,0.5183484940561924,11.990468015294752,1.0366768661117036,401.6751455848932,7.891039507956416,0.2845313067416818,5.414510591571187,0.6825745065480012,0.34244880317457493,1.2257942783775853,0.5038832003251273,19.08,28,1.66,42.33,2.41,1438,9.23,0.96,59.28,52.14,50.36,30.96,29.66,2017
DET,10.291212121212121,8.878787878787879,0.6454545454545455,11.451818181818181,0.9424242424242424,528.1515151515151,-0.3654545454545455,0.4860606060606061,51.36969696969697,48.013333333333335,50.088787878787876,28.560909090909092,28.38030303030303,3.21150350067511,10.02109517392428,0.5797687626820007,13.337288061705392,0.8163218969217592,363.462439704239,4.978672068753054,0.3136771767472432,10.370810444719497,0.6683312551921139,0.624853770772398,1.3511207469087554,0.630934251965314,17.74,40,1.97,50.78,2.67,1132,14.42,1.16,75,49.29,51.36,31.12,29.26,2017
EDM,11.275333333333334,10.733333333333333,0.9453333333333334,17.091,1.4093333333333333,624.5333333333333,-0.406,0.4756666666666667,52.25966666666667,49.31333333333333,49.71033333333333,28.422,28.69,2.6111455186450696,11.187842334067549,0.7798484969280376,16.736792909531733,0.9654655240664576,449.1372367898974,3.5463751284549887,0.2632644315503715,9.78948467642118,0.8771086251028911,0.5795687060715681,1.4265908240663632,0.671334235066568,15.9,50,3.79,74,4.36,1324,6.14,1,77.78,51.72,51.28,31.22,29.74,2017
FLA,10.129032258064516,8.709677419354838,0.7538709677419355,13.944193548387098,1.0887096774193548,591.9677419354839,-0.6819354838709676,0.39580645161290323,53.26129032258064,49.80967741935484,49.92290322580645,28.461290322580645,28.58806451612903,2.7955909987439265,8.137131142227366,0.483360992905267,13.767146587484653,0.79911510199505,411.7030065367484,5.918117617032655,0.21685285631119222,9.928493253236862,1.1419383634007798,0.29845372112927976,1.427472689605616,0.5526386363308227,14.8,27,1.97,47.92,2.82,1244,10.02,0.75,81.82,52.14,50.71,31.29,29.39,2017
LAK,12.061851851851852,9.185185185185185,0.6918518518518518,21.897407407407407,1.6992592592592592,763.9629629629629,0.16666666666666663,0.48592592592592593,56.20444444444444,54.55851851851852,49.504074074074076,28.69925925925926,28.637037037037036,3.8564631435044183,7.411202731401019,0.39764728318368003,13.821189026160743,0.7277516795738139,423.117412462953,3.5318964180298815,0.28759291821894123,4.912608842664521,1.246720941274793,0.35194251343583466,1.3576278121610783,0.5243590579482934,22.55,29,1.68,48.03,3.69,1647,10.37,1.06,66.3,57.2,50.05,30.55,29.48,2017
MIN,10.318387096774194,12.290322580645162,0.8841935483870967,17.95064516129032,1.1493548387096775,622.3870967741935,-2.092258064516129,0.45580645161290323,52.99741935483871,48.67612903225807,49.68677419354839,28.513870967741937,28.55258064516129,2.881109851861713,11.596532666813522,0.6684847252981846,17.952901703342903,1.0373329117947008,461.87037701209016,5.765664292272209,0.24825758388615088,9.375096432478951,1.516752402161396,0.4799887991524681,1.5575080040872018,0.7323886388247498,16.78,34,1.95,53.42,3.05,1572,7.95,1.01,75,50.87,50.32,31.47,29.79,2017
MTL,10.327631578947368,9.131578947368421,0.7276315789473684,17.425263157894737,1.2197368421052632,628.9473684210526,-2.1536842105263156,0.41,50.21421052631579,51.44105263157895,49.75736842105263,28.280263157894737,28.487368421052633,3.6347656411387574,8.746183886397537,0.5654198832559952,16.15727461244158,1.1490689223609276,456.31514402719887,4.5615789235702335,0.2798358592248465,10.73011312793414,1.341650434743321,0.5667340489321789,1.3898891397403377,0.6100406907585947,21.19,33,1.79,57.92,3.04,1497,4.44,1.08,75,54.34,51.08,30.77,29.51,2017
NJD,9.317777777777778,6.611111111111111,0.54,8.016944444444444,0.56,469.8611111111111,-1.6033333333333333,0.42916666666666664,46.05222222222222,47.399166666666666,50.041666666666664,28.065,28.494444444444444,2.6566188081965185,6.945822085573776,0.4183026928638433,10.56523269149321,0.7968903850055449,347.56599807212586,4.750335927970929,0.2994793100413735,9.329886880683453,1.0137916804889318,0.4061702669008229,1.0839280418920807,0.510391695210338,15.56,23,1.26,41.34,2.27,1188,7.47,1.52,67.86,49.92,51.14,30.63,29.54,2017
NSH,9.32054054054054,8.972972972972974,0.6710810810810811,15.285675675675675,0.6905405405405406,556.5135135135135,-4.96054054054054,0.3716216216216216,48.535405405405406,50.09297297297297,49.402432432432434,28.07189189189189,28.226756756756757,4.407666897291296,9.35261842862583,0.547878655380022,18.106224304325806,1.56689527755074,480.57024123093254,10.461953011307726,0.28293612857472417,11.352661850027996,1.7123519641852984,0.7802328904649971,2.0283351654851187,0.8695562535443453,18.89,33,1.8,60.62,3.42,1484,7.21,0.92,76.71,54.21,50.58,31.5,29.59,2017
NYI,10.082962962962963,12.444444444444445,0.8874074074074074,15.704074074074073,0.8522222222222222,684.074074074074,-2.7103703703703705,0.44407407407407407,49.18555555555555,47.364074074074075,50.0062962962963,28.438518518518517,28.554444444444446,3.784648967377002,9.086479107118585,0.5495354163192522,12.690467427670406,1.4576095639867495,410.2288222561728,9.182113667125419,0.2945695589690575,8.346260946967318,0.9138138981520477,1.1721057583818566,1.1274228737179035,0.6034091183455582,15.71,32,1.84,46.41,2.6,1305,7.4,0.95,66.67,49.39,52.23,30.67,29.56,2017
NYR,10.876666666666667,11.033333333333333,0.8336666666666667,14.564333333333334,1.045,616.7,0.16333333333333336,0.45566666666666666,50.31166666666667,47.93233333333333,49.90266666666667,28.170333333333332,28.534,3.084279755339227,9.185758592491979,0.5166635891639899,12.40391002962326,0.9520965975332979,379.6741025378621,4.725409913496892,0.2699384774521695,7.7813544088919135,0.7678482399147828,0.5107123715329219,1.2660513780862226,0.7030603054528453,17.85,29,1.8,44,2.55,1206,9.01,1.02,70.37,49.64,50.5,30.75,29.43,2017
OTT,10.967777777777778,8.25,0.5341666666666667,11.689722222222223,0.6141666666666666,553.5555555555555,-2.3827777777777777,0.45861111111111114,52.13472222222222,48.36527777777778,49.73638888888889,28.139444444444443,28.53638888888889,4.147066509584894,9.1632028087501,0.5375732508226204,14.268769590785345,1.2863666995512149,454.7598075244585,6.336736253719762,0.2825511612613877,6.327182846874097,0.933385500242795,1.0157759954910688,1.7254547134752534,0.6358533199130476,23.58,28,1.68,43.15,2.55,1434,7.96,1.38,66.67,50.57,51.5,31.06,29.56,2017
PHI,11.848,8.9,0.7433333333333333,15.601333333333333,1.479,657.5333333333333,1.0143333333333333,0.5343333333333333,53.00233333333333,50.983333333333334,49.70033333333333,28.406333333333333,28.535,3.4893250014175003,7.092249290598858,0.5308700297678774,10.834210100683258,0.7244705557901553,424.3590488004828,5.635209314922428,0.3528375941082412,6.41186759781844,0.8214047401412019,0.6361385846264745,1.3437761598629783,0.6118358468153658,24.3,25,2.24,37.42,2.98,1203,22.27,1.8,67.67,52.58,51,30.59,29.33,2017
PIT,11.207142857142857,10.6,0.9514285714285714,17.172857142857143,1.2965714285714285,594.6,-0.8842857142857142,0.4845714285714286,51.75228571428571,48.92485714285714,49.64628571428572,27.941714285714287,28.451714285714285,3.311484980051887,10.97644536911547,0.7699738072594069,16.162329580818216,1.0665335351092364,432.89532765540713,4.389591489578289,0.307966221000471,10.903292024649707,1.269736821801531,0.5943413839471964,1.7614691156469795,0.7227215138313109,17.64,43,2.56,60.21,3.37,1282,5.94,1.04,73.08,51.51,50.21,30.99,29.52,2017
SJS,11.700666666666667,10.5,0.8913333333333333,18.679333333333332,1.53,680.7,-0.312,0.5206666666666666,54.22966666666667,50.784666666666666,49.803333333333335,28.587666666666667,28.632666666666665,3.6618394975404267,8.43535253642627,0.5276083535281105,14.666684258087674,0.9263685123586916,448.32817029031537,6.626775572083201,0.28741335525964895,6.33460255582226,1.2453076986704192,0.4548310283696752,1.2876995883687534,0.7020901471411226,22.67,33,1.95,66.28,3.58,1679,19.44,1.17,72.73,53.96,50.69,30.9,29.81,2017
STL,10.428709677419354,9.838709677419354,1.09,15.443548387096774,1.522258064516129,564.1612903225806,0.4674193548387096,0.4838709677419355,50.571612903225805,49.30064516129032,49.69193548387097,28.72,28.766774193548386,3.2391354216163752,8.438391529960152,1.0360566265090598,13.704924309261274,1.1155318901086881,422.3707768279898,5.893186442970636,0.40353172051570557,14.253220477439289,1.2664226137270058,0.5559581480341762,1.7134448731527177,0.627079936939325,18.71,34,5.7,55.74,5.59,1364,21.04,2.17,83.33,51.52,50.9,31.5,29.65,2017
TBL,10.705757575757575,8.787878787878787,0.8036363636363636,14.816969696969696,1.253030303030303,569.4848484848485,-0.5972727272727273,0.43606060606060604,48.59818181818182,50.79242424242424,49.95969696969697,28.522424242424243,28.631818181818183,2.4242099619038653,8.294416705522366,0.6320790011037888,13.924211711271235,0.8680707230998119,399.2192475016173,4.514311459629857,0.21152628964769657,9.874777672986319,0.8478429626964774,0.3258113415813359,1.340198283611026,0.45750993531189105,14.79,32,3.02,54.75,3.7,1371,10.58,0.86,64.75,52.55,50.76,31.14,29.53,2017
TOR,11.621333333333334,11.633333333333333,0.8896666666666667,18.126333333333335,1.319,721.1666666666666,-0.7753333333333334,0.5433333333333333,47.178666666666665,49.48233333333333,49.83133333333333,28.539666666666665,28.671333333333333,2.9862936702637723,10.652774718138101,0.6170144095636628,15.761580632125336,0.9520335766318764,466.79472586132977,3.5546159725972757,0.30714854693626253,11.348937587625375,1.2945660525318194,0.48955104931463206,1.4391268505430725,0.6868103855847891,18.1,37,2.67,52.41,3.94,1482,4.63,1.27,73.08,52.1,50.76,30.61,30.02,2017
