"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Gabriel Bourque","18-19","COL","L","54","382.05","1","5","6","5","0.94","0.79","2.4","0.38","305","414","-109","42.42","-8.39","14","13","1","51.85","3.92","12.16","16.68","-4.52","42.16","-10","3","4","1","50","7.85","2.62","0.41","4","102.04","50.25","15.14","27.31","50.07","28.13","50.07"
"Gabriel Carlsson","18-19","CBJ","D","1","8.37","--","--","--","--","--","--","-0.28","-2.01","6","7","-1","46.15","-17.23","--","1","-1","--","-100","0.18","0.2","-0.02","47.37","-21.3","1","--","-1","1","7.17","0.01","0.07","--","66.67","44.44","17.98","25.25","50.79","28.38","45.97"
"Gabriel Landeskog","18-19","COL","L","72","1125.83","17","17","34","29","1.81","1.55","46.97","2.5","1163","1070","93","52.08","3.23","56","40","16","58.33","12.78","45.77","48.52","-2.75","48.54","-1.43","17","22","5","250","13.32","13.13","0.7","10.18","101.69","63.01","33.58","33.42","50.1","29.81","50.12"
"Garnet Hathaway","18-19","CGY","R","75","644.33","9","7","16","11","1.49","1.02","19.12","1.78","557","557","--","50","-4.39","28","17","11","62.22","7.47","22.91","22.16","0.75","50.83","-2.44","18","20","2","121","11.27","7.01","0.65","13.64","103.72","49.09","17.98","27.26","53.79","28","49.75"
"Garrett Wilson","18-19","PIT","L","50","350.35","2","6","8","6","1.37","1.03","9.21","1.58","310","339","-29","47.77","-3.4","12","10","2","54.55","1.38","14.1","13.21","0.89","51.63","-1.72","6","8","2","78","13.36","5.47","0.94","3.77","101.47","20.99","14.33","26.42","47.34","27.82","49.39"
"Gavin Bayreuther","18-19","DAL","D","19","300.98","1","1","2","2","0.4","0.4","2.3","0.46","269","297","-28","47.53","1.73","11","10","1","52.38","3.44","11.81","12.88","-1.07","47.83","0.19","4","1","-3","56","11.16","1.17","0.23","4.55","100.92","41.92","32.52","27.29","47.36","28.73","49.91"
"Gemel Smith","18-19","DAL/ BOS","C","17","141.37","2","1","3","3","1.27","1.27","-0.32","-0.14","84","151","-67","35.74","-10.07","4","8","-4","33.33","-24.11","3.31","5.33","-2.02","38.31","-7.76","--","2","2","15","6.37","0.92","0.39","15.38","97.52","28.99","17.15","28.12","49.07","27.8","49.54"
"Greg Mckegg","18-19","CAR","C","40","415.83","6","5","11","10","1.59","1.44","10.57","1.53","389","388","1","50.06","-4.15","16","18","-2","47.06","-9.74","18.19","17.73","0.46","50.64","-5.65","4","4","--","49","7.07","3.56","0.51","23.08","99.92","51.76","21.15","28.23","54.1","27.85","48.89"
"Greg Pateryn","18-19","MIN","D","80","1195.82","1","6","7","6","0.35","0.3","11.95","0.6","1064","1107","-43","49.01","-2.69","37","46","-9","44.58","-4.67","39.25","33.87","5.38","53.68","-0.51","15","5","-10","197","9.88","2.53","0.13","1.04","97.78","39.25","31.22","26.49","51.05","28.79","49.86"
"Guillaume Brisebois","18-19","VAN","D","8","87.78","--","--","--","--","--","--","-0.08","-0.05","80","84","-4","48.78","1.09","2","6","-4","25","-29.55","3.07","2.34","0.73","56.75","9.54","--","--","--","10","6.84","0.24","0.16","--","88.65","67.5","22.34","26.92","48.45","27.66","47.98"
"Gustav Forsling","18-19","CHI","D","42","640.03","2","3","5","4","0.47","0.37","3.62","0.34","581","637","-56","47.7","-0.81","17","24","-7","41.46","-13.4","22.06","31.79","-9.73","40.97","-5.08","12","4","-8","98","9.19","1.88","0.18","3.92","98.72","52.37","30.8","27.9","49.55","28.74","50.05"
"Gustav Nyquist","18-19","DET/ S.J","C","81","1168.57","16","25","41","29","2.11","1.49","48.98","2.51","1183","1044","139","53.12","4.95","61","58","3","51.26","4.23","53.49","47.38","6.11","53.03","7.6","5","11","6","278","14.27","12.8","0.66","10.06","99.91","52.72","29.65","30.58","48.18","29.4","50.03"
"Hampus Lindholm","18-19","ANA","D","75","1398.03","1","14","15","4","0.64","0.17","17.35","0.74","1339","1353","-14","49.74","3.1","54","55","-1","49.54","5.17","54.17","56.74","-2.57","48.84","6.58","18","5","-13","204","8.76","3.91","0.17","1.14","99.72","41.62","38.55","27.77","46.58","29.39","50.28"
"Haydn Fleury","18-19","CAR","D","20","241.3","--","1","1","1","0.25","0.25","4.17","1.04","248","234","14","51.45","-2.6","13","10","3","56.52","4.91","14.84","8.16","6.68","64.52","5.69","1","1","--","40","9.95","0.93","0.23","--","101.09","53.8","24.26","26.41","54.62","27.89","49.1"
"Henri Jokiharju","18-19","CHI","D","37","609.77","--","7","7","5","0.69","0.49","13.35","1.31","653","554","99","54.1","5.79","24","33","-9","42.11","-1.51","24.07","28.04","-3.97","46.19","3.98","7","2","-5","126","12.4","2","0.2","--","96.62","59.38","34.03","28.54","48.13","29.03","50.31"
"Henrik Borgstrom","18-19","FLA","C","50","531.1","5","6","11","6","1.24","0.68","7.59","0.86","439","479","-40","47.82","-1.05","21","28","-7","42.86","-7.76","18.45","21.71","-3.26","45.94","-2.19","1","2","1","68","7.68","3.24","0.37","11.11","98.41","55.85","21.59","28.35","49.57","28.12","50.3"
"Ian Cole","18-19","COL","D","69","1089.83","1","10","11","3","0.61","0.17","12.7","0.7","1029","1008","21","50.52","0.58","36","54","-18","40","-12.6","40.52","41.67","-1.15","49.3","-0.49","31","10","-21","161","8.86","2.72","0.15","1.39","96.21","47.62","33.74","28.58","50.13","29.11","49.95"
"Ian Mccoshen","18-19","FLA","D","19","231.68","1","--","1","1","0.26","0.26","-0.07","-0.02","183","217","-34","45.75","-4.76","7","10","-3","41.18","-12.07","6.6","9.46","-2.86","41.1","-10.64","4","2","-2","32","8.29","0.64","0.17","6.67","98.15","55","24.98","25.21","49.49","27.53","51.37"
"Igor Ozhiganov","18-19","TOR","D","53","730.25","3","3","6","4","0.49","0.33","13.88","1.14","752","647","105","53.75","2.56","30","31","-1","49.18","-10.02","29.03","25.64","3.39","53.1","1.43","7","1","-6","125","10.27","1.58","0.13","6.98","100.01","50.92","27.55","26.31","51.2","27.86","49.87"
"Ilya Kovalchuk","18-19","L.A","L","64","809.58","8","11","19","15","1.41","1.11","11.71","0.87","663","800","-137","45.32","-3.95","25","41","-16","37.88","-8.28","24.61","33.02","-8.41","42.7","-5.86","3","10","7","143","10.6","6.52","0.48","9.88","98.08","52.15","25.88","30.21","49","29.06","50.37"
"Ilya Lyubushkin","18-19","ARI","D","40","528.78","--","4","4","3","0.45","0.34","3.52","0.4","481","537","-56","47.25","-1.4","15","23","-8","39.47","-4.34","19.21","21","-1.79","47.77","-1.43","4","5","1","64","7.26","1.24","0.14","--","97.21","52.63","27.7","27.06","48.94","28.06","50.16"
"Isac Lundestrom","18-19","ANA","C","15","169.65","--","2","2","1","0.71","0.35","-0.16","-0.06","130","184","-54","41.4","-2.61","6","6","--","50","1.43","5.62","9.67","-4.05","36.76","1.6","1","3","2","17","6.01","0.85","0.3","--","102.56","50.48","23.82","29.58","46.79","28.13","49.83"
"Ivan Barbashev","18-19","STL","C","80","774.9","11","11","22","19","1.7","1.47","18.74","1.45","661","689","-28","48.96","-3.36","26","31","-5","45.61","-10.58","27.41","28.28","-0.87","49.22","-6.08","7","10","3","97","7.51","6.63","0.51","21.15","98.73","37.5","19.99","27.97","50.35","28.04","49.72"
"Ivan Provorov","18-19","PHI","D","81","1566.33","7","13","20","9","0.77","0.34","16.68","0.64","1427","1570","-143","47.61","-1.09","66","79","-13","45.52","-2.27","63.94","65.9","-1.96","49.25","0.93","9","6","-3","227","8.7","5.47","0.21","6.67","99.05","43.84","40.26","28.39","49.9","29.45","50.21"
"J T..brown","18-19","MIN","R","56","493.83","2","5","7","5","0.85","0.61","7.36","0.89","417","450","-33","48.1","-3.4","16","17","-1","48.48","0.56","16.58","15.2","1.38","52.17","-2.85","8","8","--","91","11.06","4.01","0.49","3.77","99.27","33.46","18.45","26.71","51.23","28.23","49.91"
"J T..compher","18-19","COL","L","64","736.63","9","10","19","16","1.55","1.3","15.85","1.29","659","767","-108","46.21","-5.6","26","29","-3","47.27","-2.45","27.04","29.01","-1.97","48.24","-2.78","10","11","1","132","10.75","8.43","0.69","11.11","100.03","45.15","24.71","29.25","50.43","28.83","49.99"
"J T..miller","18-19","T.B","C","75","879.43","9","15","24","13","1.64","0.89","30.91","2.11","886","756","130","53.96","2.61","43","32","11","57.33","0.96","33.11","29.23","3.88","53.11","0.68","13","12","-1","152","10.37","7.86","0.54","10.59","100.58","48.25","24.66","29.11","50.97","28.68","49.62"
"Jaccob Slavin","18-19","CAR","D","81","1422.27","2","17","19","7","0.8","0.3","36.15","1.53","1550","1290","260","54.58","-0.14","53","56","-3","48.62","-4.95","75.72","58.14","17.58","56.57","0.16","8","5","-3","212","8.94","4.14","0.17","2.04","98.48","50.95","36.31","27.82","55.24","29.1","49.61"
"Jack Eichel","18-19","BUF","C","77","1161.93","15","30","45","35","2.32","1.81","51.38","2.65","1171","1114","57","51.25","2.44","61","62","-1","49.59","7.88","52.66","48.15","4.51","52.24","6.93","8","18","10","301","15.54","14.79","0.76","7.46","99.29","63.16","30.69","31.1","50.46","29.68","50.1"
"Jack Johnson","18-19","PIT","D","82","1313.9","--","6","6","2","0.27","0.09","1.18","0.05","1189","1399","-210","45.94","-5.56","46","60","-14","43.4","-16.6","48.94","56.29","-7.35","46.51","-7.33","17","11","-6","188","8.59","2.67","0.12","--","99.61","51.21","32.83","27.76","50.86","28.92","49.71"
"Jack Rodewald","18-19","OTT","R","6","42.33","--","--","--","--","--","--","-0.55","-0.78","36","53","-17","40.45","-7.72","--","--","--","--","--","1.35","1.65","-0.3","45","-4.77","--","--","--","5","7.09","0.22","0.31","--","100","44.44","14.07","27.43","44.23","27.7","49.09"
"Jack Roslovic","18-19","WPG","C","77","691.17","4","13","17","13","1.48","1.13","16.76","1.45","625","644","-19","49.25","0.39","27","27","--","50","--","24.29","25.28","-0.99","49","1.73","2","9","7","106","9.2","4.31","0.37","6.67","100.35","59.38","18.65","27.99","48.38","28.09","49.9"
"Jacob De La Rose","18-19","DET","L","60","586.87","3","6","9","6","0.92","0.61","1.45","0.15","431","554","-123","43.76","-4.44","17","31","-14","35.42","-13.8","15.81","24.32","-8.51","39.4","-6.28","6","4","-2","86","8.79","4.27","0.44","6.12","97.07","44.44","19.85","27.93","46.67","28.03","49.56"
"Jacob Larsson","18-19","ANA","D","48","750.78","--","5","5","2","0.4","0.16","5.07","0.41","683","751","-68","47.63","-0.53","25","29","-4","46.3","-8.03","29.87","31.47","-1.6","48.7","3.19","7","2","-5","119","9.51","2.2","0.18","--","99.62","47.35","32.55","27.96","47.93","29.01","50.28"
"Jacob Macdonald","18-19","FLA","D","2","22.77","1","--","1","1","2.64","2.64","1.38","3.64","27","20","7","57.45","8.2","1","--","1","100","42.86","0.7","0.89","-0.19","44.03","-14.12","--","--","--","4","10.54","0.06","0.16","100","106.67","64.29","23.77","26.53","48.4","27.48","50.59"
"Jacob Middleton","18-19","S.J","D","3","28.6","--","1","1","--","2.1","--","0.85","1.78","33","23","10","58.93","5.84","2","3","-1","40","-26.67","1.64","2.41","-0.77","40.49","-15.79","1","--","-1","1","2.1","0.02","0.04","--","86.45","52.38","19.74","28.72","55.04","28.63","48.46"
"Jacob Nilsson","18-19","CHI","C","2","13.73","--","--","--","--","--","--","-0.52","-2.27","7","12","-5","36.84","-4.22","--","2","-2","--","-57.14","0.17","0.3","-0.13","36.17","-9.2","--","--","--","1","4.37","--","--","--","60","66.67","14.32","27.36","49.5","25.46","49.79"
"Jacob Trouba","18-19","WPG","D","82","1435.8","3","20","23","12","0.96","0.5","28.85","1.21","1406","1407","-1","49.98","1.66","68","68","--","50","-1.03","56.81","59.91","-3.1","48.67","1.46","19","5","-14","304","12.7","5.68","0.24","2.42","100.31","51.25","36.27","28.59","49.09","29.5","50.13"
"Jaden Schwartz","18-19","STL","C","69","982.72","7","22","29","22","1.77","1.34","43.02","2.63","989","816","173","54.79","3.79","39","32","7","54.93","-3.71","41.91","32.11","9.8","56.62","2.04","3","14","11","247","15.08","12.32","0.75","4.83","99.51","58.33","29.35","30.73","50.71","29.33","50.12"
"Jake Bean","18-19","CAR","D","2","16.6","--","--","--","--","--","--","-1.02","-3.69","9","28","-19","24.32","-17.68","--","--","--","--","--","0.64","1.5","-0.86","29.91","-5.61","1","--","-1","2","7.23","0.02","0.07","--","100","31.25","18","25.38","54.34","28.06","51.19"
"Jake Chelios","18-19","DET","D","5","81.15","--","--","--","--","--","--","-0.48","-0.35","65","84","-19","43.62","-1.59","1","1","--","50","6.25","2.27","3.98","-1.71","36.32","-2.09","1","--","-1","13","9.61","0.13","0.1","--","101.05","47.27","31.49","24.35","46.93","28.09","49.51"
"Jake Debrusk","18-19","BOS","L","68","861.12","17","8","25","22","1.74","1.53","38.17","2.66","843","669","174","55.75","3.7","38","26","12","59.38","4.1","32.88","26.6","6.28","55.28","4.3","6","7","1","206","14.35","11.6","0.81","14.53","101.22","63.45","25.98","30","53.11","28.64","49.51"
"Jake Dotchin","18-19","ANA","D","19","210.05","--","--","--","--","--","--","-2.23","-0.64","168","215","-47","43.86","-6.5","5","10","-5","33.33","-21.21","7.11","10.17","-3.06","41.15","-8.78","5","3","-2","24","6.86","0.28","0.08","--","97.55","62.73","23.03","26.08","48.59","27.72","49.29"
"Jake Gardiner","18-19","TOR","D","62","1128.83","3","16","19","12","1.01","0.64","25.71","1.37","1210","1132","78","51.67","0.91","58","37","21","61.05","7.03","51.62","45.34","6.28","53.24","2.61","12","2","-10","194","10.31","3.25","0.17","4.76","104","48.62","37.01","28.1","51.51","29.08","50.21"
"Jake Guentzel","18-19","PIT","C","82","1273.42","30","26","56","43","2.64","2.03","67.39","3.18","1383","1233","150","52.87","4.82","77","49","28","61.11","10.38","63.41","51.3","12.11","55.28","5.77","9","18","9","291","13.71","16.35","0.77","16.76","102.44","58.18","31.82","31.47","48.84","29.94","50.06"
"Jake Mccabe","18-19","BUF","D","59","964.25","3","9","12","6","0.75","0.37","12.12","0.75","847","887","-40","48.85","-2.16","33","40","-7","45.21","-3.65","34.82","37.65","-2.83","48.05","-2.08","14","9","-5","133","8.28","2.82","0.18","4.92","99","44.33","33.36","27.85","49.83","29.06","49.95"
"Jake Muzzin","18-19","L.A/ TOR","D","80","1408.58","8","18","26","16","1.11","0.68","38.92","1.66","1503","1388","115","51.99","2.62","63","43","20","59.43","14.03","59.15","54.82","4.33","51.9","2.93","20","14","-6","275","11.71","4.5","0.19","6.84","102.08","44.71","35.92","28.11","49.03","29.15","49.93"
"Jake Virtanen","18-19","VAN","R","69","878.92","11","8","19","17","1.3","1.16","18.23","1.24","790","873","-83","47.5","-0.5","29","33","-4","46.77","1.02","27.57","39.31","-11.74","41.22","-6.15","17","9","-8","228","15.56","8.36","0.57","9.09","99.88","44.4","26.54","29.46","47.54","29.03","50.33"
"Jakob Chychrun","18-19","ARI","D","53","894","2","9","11","5","0.74","0.34","14.78","0.99","873","885","-12","49.66","1.33","26","33","-7","44.07","-1.12","35.54","32.88","2.66","51.94","3.18","10","10","--","182","12.21","2.99","0.2","2.6","97.76","53.49","34.74","27.09","48.28","28.54","50.22"
"Jakob Forsbacka Karlsson","18-19","BOS","C","28","305.07","2","5","7","5","1.38","0.98","6.11","1.2","279","283","-4","49.64","-3.09","9","7","2","56.25","4.3","11.37","11.51","-0.14","49.69","-3.07","1","--","-1","29","5.7","2.22","0.44","11.11","100.44","68.45","22.22","28.66","52.79","27.99","50.03"
"Jakob Silfverberg","18-19","ANA","R","72","897.37","15","9","24","20","1.6","1.34","22.57","1.51","813","902","-89","47.41","-1.14","28","33","-5","45.9","-1.84","32.55","35.39","-2.84","47.91","1.57","8","8","--","224","14.98","10.76","0.72","12","99.2","41.62","25.7","30.27","47.08","29.62","50.37"
"Jakub Jerabek","18-19","STL","D","1","7.42","--","--","--","--","--","--","-0.8","-6.47","6","11","-5","35.29","-11.37","--","3","-3","--","-100","0.19","0.76","-0.57","20","-36.97","1","--","-1","1","8.09","0.02","0.16","--","50","60","18.49","26.12","51.77","27.7","52.94"
"Jakub Voracek","18-19","PHI","R","77","1092.47","12","22","34","25","1.87","1.37","29.79","1.64","1026","1107","-81","48.1","-0.24","47","58","-11","44.76","-2.51","46.43","47.02","-0.59","49.68","1.77","6","15","9","229","12.58","10.36","0.57","9.23","98.31","47.2","29.58","30.48","49.65","29.31","50.24"
"Jakub Vrana","18-19","WSH","L","81","1022.95","21","17","38","32","2.23","1.88","43.13","2.53","1001","993","8","50.2","1.42","57","37","20","60.64","8.13","42.53","43.74","-1.21","49.3","2.94","12","16","4","247","14.49","12.96","0.76","14.58","103.93","52.69","26.31","31.08","48.64","29.16","50.02"
"Jakub Zboril","18-19","BOS","D","2","21.15","--","--","--","--","--","--","0.32","0.91","18","13","5","58.06","14.55","--","--","--","--","--","0.73","0.47","0.26","60.83","11.57","--","--","--","2","5.67","0.05","0.14","--","100","33.33","22.15","25.19","52.15","27.59","48.37"
"James Neal","18-19","CGY","L","62","773.95","4","7","11","9","0.85","0.7","16.11","1.25","729","717","12","50.41","-3.67","24","29","-5","45.28","-11.28","27.09","30.17","-3.08","47.31","-7.39","12","10","-2","187","14.5","8.03","0.62","3.74","99.34","53.43","26.38","28.68","54.21","28.47","50.02"
"James Van Riemsdyk","18-19","PHI","L","65","848.87","14","13","27","18","1.91","1.27","19.92","1.41","781","903","-122","46.38","-1.96","36","42","-6","46.15","0.3","33.37","38.45","-5.08","46.46","-2.71","5","3","-2","188","13.29","9.82","0.69","12.73","100.67","53.06","26.97","30.12","49.84","28.95","49.94"
"Jamie Benn","18-19","DAL","L","78","1099.48","18","18","36","28","1.96","1.53","39.8","2.17","1086","1118","-32","49.27","1.33","52","32","20","61.9","14.81","48","43.38","4.62","52.53","2.54","16","15","-1","237","12.93","14.61","0.8","12.86","103.44","57.48","28.87","31.89","47.75","29.61","50.32"
"Jamie Mcginn","18-19","FLA","L","19","183.03","3","3","6","6","1.97","1.97","4.54","1.49","165","178","-13","48.1","-1.54","7","11","-4","38.89","-16.83","8.61","9.85","-1.24","46.64","-2.68","2","--","-2","38","12.46","2.35","0.77","14.29","96.25","56.04","19.5","27.38","48.67","27.86","49.83"
"Jamie Oleksiak","18-19","PIT/ DAL","D","57","804.12","4","7","11","7","0.82","0.52","12.95","0.97","741","765","-24","49.2","-1.33","36","29","7","55.38","5.7","32.26","29.5","2.76","52.23","1.12","18","11","-7","115","8.58","2.54","0.19","7.41","101.91","40.25","28.97","26.9","48.65","28.26","49.8"
"Jan Rutta","18-19","CHI/ T.B","D","37","524.9","2","5","7","4","0.8","0.46","10.43","1.19","503","477","26","51.33","-0.23","28","21","7","57.14","7.14","19.26","21.67","-2.41","47.06","-0.24","8","4","-4","79","9.03","1.15","0.13","5.13","103.31","46.95","29.6","26.74","49.93","28.52","50.53"
"Janne Kuokkanen","18-19","CAR","C","7","59.43","--","--","--","--","--","--","-0.8","-0.81","47","66","-19","41.59","-10.73","1","3","-2","25","-31.52","1.89","2.76","-0.87","40.65","-12.84","2","2","--","8","8.08","0.43","0.43","--","94.92","54.29","18.71","28.01","53.57","27.73","49.49"
