"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Eric Staal","11-12","CAR","C","82","1247.85","12","27","39","32","1.88","1.54","40.09","1.93","1261","1260","1","50.02","2.51","51","65","-14","43.97","-4.08","56.62","60.08","-3.46","48.52","1.73","14","21","7","308","14.81","16","0.77","7.27","98.39","49.28","32.04","29.73","47.45","29.71","49.91"
"Eric Tangradi","11-12","PIT","C","24","194.67","--","2","2","1","0.62","0.31","3.99","1.23","178","142","36","55.62","-0.55","7","10","-3","41.18","-19.03","7.19","5.71","1.48","55.74","-0.44","5","3","-2","38","11.71","1.99","0.61","--","96.14","67.39","17.07","27.88","52.42","27.69","49.23"
"Eric Wellwood","11-12","PHI","L","24","222.88","4","3","7","6","1.88","1.62","9.95","2.68","210","194","16","51.98","3.44","14","4","10","77.78","27.05","10.61","7","3.61","60.25","12.91","1","2","1","51","13.73","2.79","0.75","14.29","108.58","44.86","19.93","28.63","49.19","28.05","50.25"
"Erik Christensen","11-12","NYR/ MIN","C","49","422.63","3","3","6","4","0.85","0.57","-1.66","-0.24","297","420","-123","41.42","-4.23","8","21","-13","27.59","-19.47","10.2","16.35","-6.15","38.42","-11.26","3","2","-1","61","8.66","2.09","0.3","9.68","96.04","49.59","18.44","27.48","45.9","27.86","49.56"
"Erik Cole","11-12","MTL","L","82","1166.53","23","19","42","31","2.16","1.59","49.14","2.53","1118","1073","45","51.03","4.45","57","43","14","57","12.14","44.93","42.59","2.34","51.34","5.86","17","24","7","319","16.41","16.76","0.86","12.64","101.99","50.83","30.95","30.7","46.95","29.57","49.87"
"Erik Condra","11-12","OTT","R","81","892.85","5","14","19","14","1.28","0.94","30.4","2.04","909","772","137","54.07","2.27","33","29","4","53.23","2.82","33.55","31.58","1.97","51.51","3.29","10","9","-1","194","13.04","8.87","0.6","4.55","99.95","50.62","23.41","28.88","50.86","28.6","49.49"
"Erik Gudbranson","11-12","FLA","D","72","950.25","2","5","7","5","0.44","0.32","8.3","0.52","821","851","-30","49.1","-0.61","26","41","-15","38.81","-9.32","26.82","33.39","-6.57","44.54","-2.22","22","14","-8","150","9.47","2.11","0.13","2.94","97.17","51.42","27.43","26.62","48.93","28.23","49.22"
"Erik Gustafsson","11-12","PHI","D","30","451.42","1","1","2","2","0.27","0.27","6.35","0.84","415","405","10","50.61","0.47","26","16","10","61.9","7.85","18.57","18.02","0.55","50.75","-3.64","--","2","2","52","6.91","0.69","0.09","6.25","105.09","55.98","32.43","27.64","49.94","28.27","49.19"
"Erik Johnson","11-12","COL","D","73","1155.52","3","9","12","7","0.62","0.36","26.4","1.37","1178","1049","129","52.9","2.42","46","47","-1","49.46","1.03","44.65","43.54","1.11","50.63","2.15","7","12","5","186","9.66","3.88","0.2","3","99.24","58.66","32.91","28.09","50.86","29.23","49.72"
"Erik Karlsson","11-12","OTT","D","81","1585.8","16","29","45","32","1.7","1.21","63.9","2.42","1727","1420","307","54.88","4.13","80","66","14","54.79","8.83","69.04","65.48","3.56","51.32","4.6","17","13","-4","399","15.1","7.34","0.28","8.6","100.56","56.83","41.66","28.7","49.91","29.53","49.7"
"Ethan Moreau","11-12","L.A","L","28","270.37","1","3","4","3","0.89","0.67","2.44","0.54","209","246","-37","45.93","-7.34","4","6","-2","40","-9.25","6.86","9.3","-2.44","42.45","-8.47","6","2","-4","53","11.76","1.83","0.41","3.45","98.83","43.22","21.66","27.92","53.99","27.56","49.42"
"Evan Brophey","11-12","COL","C","3","12.47","--","--","--","--","--","--","-0.04","-0.19","9","10","-1","47.37","0.75","1","1","--","50","--","0.08","0.45","-0.37","15.09","-27.99","--","--","--","--","--","--","--","--","133.33","60","8.51","24.66","50.15","26.82","48.98"
"Evander Kane","11-12","WPG","L","74","1067.18","20","21","41","30","2.31","1.69","54.38","3.06","1051","959","92","52.29","3.24","53","44","9","54.64","7.55","48.48","38.63","9.85","55.65","7.01","17","25","8","376","21.14","20.51","1.15","8.37","100.32","57.91","30.41","30.31","50.47","29.02","49.52"
"Evan Oberg","11-12","T.B","D","3","26.22","--","--","--","--","--","--","1.02","2.33","24","17","7","58.54","17.63","2","--","2","100","45.45","0.86","0.64","0.22","57.33","5.6","--","1","1","4","9.15","0.06","0.14","--","112.5","60","18.86","26.58","47.37","28.8","49.08"
"Evgeni Malkin","11-12","PIT","C","75","1145.75","31","35","66","59","3.46","3.09","83.36","4.37","1263","970","293","56.56","3.4","74","48","26","60.66","10.9","55.76","43.13","12.63","56.39","2.64","23","38","15","314","16.44","18.25","0.96","15.66","100.97","64.87","32.19","31.01","53.2","29.72","49.68"
"Evgeny Dadonov","11-12","FLA","R","15","143.27","2","1","3","3","1.26","1.26","4.35","1.82","141","119","22","54.23","5.93","5","8","-3","38.46","-5.13","4.96","5.44","-0.48","47.69","3.23","1","1","--","28","11.73","1.62","0.68","10","96.15","68.25","20.89","28.21","49","28.69","50.37"
"Evgeny Grachev","11-12","STL","C","26","233.67","1","2","3","2","0.77","0.51","2.4","0.62","172","189","-17","47.65","-6.75","6","10","-4","37.5","-20.13","7.28","7.2","0.08","50.28","-5.47","--","3","3","22","5.65","0.83","0.21","7.69","97.13","62.63","18.72","27.89","52.65","27.88","49.46"
"Fabian Brunnstrom","11-12","DET","L","5","44.08","--","1","1","--","1.36","--","1.75","2.38","46","26","20","63.89","1.53","1","3","-2","25","-28.33","1.18","1.11","0.07","51.53","-10.11","1","1","--","10","13.61","0.26","0.35","--","86.51","78.57","18.3","27.44","54.27","27.57","48.45"
"Fedor Tyutin","11-12","CBJ","D","66","1121.13","3","8","11","7","0.59","0.37","15.03","0.8","971","933","38","51","4.06","38","50","-12","43.18","2.05","37.21","33.5","3.71","52.62","5.6","19","11","-8","146","7.81","2.39","0.13","4.11","97.26","44.99","36.41","28.21","46.47","29.87","50.44"
"Filip Kuba","11-12","OTT","D","73","1260.35","2","15","17","6","0.81","0.29","26.82","1.28","1302","1196","106","52.12","-0.67","66","49","17","57.39","12.23","53.39","52.54","0.85","50.4","1.84","10","2","-8","132","6.28","1.67","0.08","3.77","102.29","57.46","36.66","30.19","54.68","29.64","49.68"
"Francis Bouillon","11-12","NSH","D","66","1039.72","3","6","9","4","0.52","0.23","2.92","0.17","841","979","-138","46.21","-1.17","46","50","-4","47.92","-4.06","42.09","39.37","2.72","51.67","-1.96","13","9","-4","98","5.66","3.16","0.18","9.09","100.34","47.17","32.13","27.08","46.74","28.66","50.23"
"Francis Wathier","11-12","DAL","L","1","5.42","--","--","--","--","--","--","-0.05","-0.55","4","5","-1","44.44","-2.03","--","--","--","--","--","0.06","0.11","-0.05","35.29","-4.39","--","--","--","--","--","--","--","--","100","28.57","12.29","24.23","52.01","26.92","52.81"
"Francois Beauchemin","11-12","ANA","D","82","1531.65","5","8","13","6","0.51","0.24","18.4","0.72","1336","1325","11","50.21","2.72","48","66","-18","42.11","-8.46","53.29","56.13","-2.84","48.7","2.56","15","10","-5","215","8.42","3.73","0.15","5.1","97.37","48.3","39.37","29.32","48.42","29.61","50.16"
"Frans Nielsen","11-12","NYI","C","82","1007.13","12","18","30","21","1.79","1.25","28.14","1.68","881","911","-30","49.16","2.08","40","38","2","51.28","11.46","35.46","40.4","-4.94","46.74","-2.2","3","6","3","175","10.43","7.45","0.44","12.63","99.84","44.61","25.13","30.45","47.55","29.48","50.11"
"Frazer Mclaren","11-12","S.J","L","7","34.15","--","--","--","--","--","--","-0.35","-0.61","24","33","-9","42.11","-10.35","1","1","--","50","--","0.56","0.88","-0.32","38.89","-19.6","3","2","-1","5","8.78","0.16","0.28","--","100","44.44","10.26","25.61","51.5","26.17","49.48"
"Frédéric St-denis","11-12","MTL","D","17","202.5","1","2","3","2","0.89","0.59","3.4","1.01","180","181","-1","49.86","2.38","7","5","2","58.33","2.78","5.6","6.53","-0.93","46.17","-1.86","3","--","-3","23","6.81","0.48","0.14","10","102.42","52.54","27.05","26.67","47.27","28.21","49.24"
"Gabriel Bourque","11-12","NSH","L","43","539.35","7","10","17","10","1.89","1.11","14.84","1.65","474","495","-21","48.92","2.42","23","25","-2","47.92","-8.78","21.87","19.53","2.34","52.83","1.26","3","1","-2","92","10.23","5.76","0.64","12.07","99.59","55.94","24.98","29.18","45.81","28.6","50.62"
"Gabriel Dumont","11-12","MTL","C","3","23.95","--","--","--","--","--","--","0.5","1.25","23","12","11","65.71","18.07","--","1","-1","--","-77.78","1.06","0.47","0.59","69.28","20.7","--","1","1","1","2.51","0.04","0.1","--","75","75","18.82","23.75","46.83","27.12","47.81"
"Gabriel Landeskog","11-12","COL","L","82","1177.73","14","17","31","22","1.58","1.12","52.65","2.68","1226","977","249","55.65","6.19","51","35","16","59.3","16","44.69","41.75","2.94","51.7","3.29","15","12","-3","312","15.89","14.52","0.74","6.9","100.75","53.31","29.9","30.95","49.39","29.89","50"
"George Parros","11-12","ANA","R","46","291.32","1","3","4","4","0.82","0.82","0.92","0.19","201","272","-71","42.49","-7.96","6","5","1","54.55","3.43","6.26","9.11","-2.85","40.73","-9.38","20","16","-4","29","5.97","1.35","0.28","5.88","102.4","61.03","13.21","26.27","47.09","26.5","49.36"
"Gilbert Brule","11-12","ARI","C","33","341.45","4","9","13","9","2.28","1.58","13.86","2.44","310","319","-9","49.28","0.76","20","13","7","60.61","6.76","11.29","11.65","-0.36","49.22","-0.9","2","4","2","78","13.71","4","0.7","8.16","105.08","45.21","21.37","28.25","48.4","27.8","49.95"
"Grant Clitsome","11-12","CBJ/ WPG","D","63","860.23","3","5","8","6","0.56","0.42","6.87","0.48","693","748","-55","48.09","-0.02","23","29","-6","44.23","-2.9","26.27","31.29","-5.02","45.64","-4.53","11","1","-10","120","8.37","2.31","0.16","5.45","99.78","49.79","29.24","27.15","47.8","28.39","49.61"
"Greg Nemisz","11-12","CGY","R","9","68.9","--","--","--","--","--","--","0.65","0.57","53","51","2","50.96","0.17","3","2","1","60","8.28","2.64","2","0.64","56.9","1.13","--","2","2","7","6.1","0.55","0.48","--","104.64","42.42","16.05","26.32","45.45","26.97","47.86"
"Gregory Campbell","11-12","BOS","C","78","834.8","8","8","16","9","1.15","0.65","10.36","0.74","661","787","-126","45.65","-10.88","24","30","-6","44.44","-13.45","28.43","29.42","-0.99","49.14","-6.79","19","18","-1","121","8.7","7.13","0.51","11.94","99.88","42.09","22.06","27.18","51.68","27.75","49.17"
"Greg Rallo","11-12","FLA","C","1","3.52","--","--","--","--","--","--","0.12","2.05","2","1","1","66.67","21.54","--","--","--","--","--","0.06","--","0.06","100","56.35","--","--","--","1","17.05","0.02","0.34","--","--","--","7.14","26.23","48.47","27.36","48.01"
"Greg Zanon","11-12","MIN/ BOS","D","56","867.92","3","3","6","3","0.41","0.21","9.12","0.63","730","780","-50","48.34","2.22","33","30","3","52.38","2.38","28.95","26.12","2.83","52.57","2.78","9","2","-7","93","6.43","1.41","0.1","7.69","100.12","47.55","31.64","27.44","46.95","28.39","49.56"
"Guillaume Desbiens","11-12","CGY","R","10","71.08","--","--","--","--","--","--","-0.45","-0.38","40","54","-14","42.55","-7.65","--","1","-1","--","-53.85","1.61","1.75","-0.14","47.92","-6.88","5","6","1","8","6.75","0.4","0.34","--","96.88","56.67","14.68","26.11","48.12","26.91","48.25"
"Guillaume Latendresse","11-12","MIN","L","16","191.17","3","4","7","6","2.2","1.88","4.66","1.46","159","204","-45","43.8","-0.83","8","4","4","66.67","22.22","7.28","9.2","-1.92","44.17","-4.98","9","5","-4","44","13.81","2.71","0.85","12","105.25","40","26.29","31.16","45.92","29.33","51.17"
"Gustav Nyquist","11-12","DET","C","18","184.48","1","6","7","5","2.28","1.63","8.75","2.85","175","123","52","58.72","2.44","7","6","1","53.85","-0.39","6.97","6.43","0.54","52.01","-3.71","1","1","--","33","10.73","1.65","0.54","5.56","98.17","61.54","21.2","29.19","54.39","28.79","49.54"
"Hal Gill","11-12","MTL/ NSH","D","76","1018.15","--","10","10","3","0.59","0.18","5.15","0.3","814","951","-137","46.12","-3.54","39","45","-6","46.43","-7.27","31.57","35","-3.43","47.42","-3.77","16","8","-8","98","5.78","1.12","0.07","--","99.7","45.44","28.24","27.71","47.58","28.95","50.7"
"Harry Zolnierczyk","11-12","PHI","L","37","270.53","3","3","6","5","1.33","1.11","6.68","1.48","231","240","-9","49.04","-1.35","8","19","-11","29.63","-30.02","10.1","10.48","-0.38","49.08","-3.29","12","15","3","78","17.3","4","0.89","6.38","90.8","50","16.49","27.81","48.54","27.98","49.13"
"Henrik Sedin","11-12","VAN","C","82","1160.6","6","42","48","30","2.48","1.55","55.62","2.88","1236","910","326","57.6","7.12","62","37","25","62.63","12.89","49.48","44.99","4.49","52.38","5.53","21","9","-12","135","6.98","7.38","0.38","8","102.75","79.17","30.23","31.09","51.17","29.92","49.66"
"Henrik Tallinder","11-12","N.J","D","39","669.43","--","5","5","4","0.45","0.36","5.4","0.48","538","534","4","50.19","1.42","19","30","-11","38.78","-10.66","23.33","22.07","1.26","51.39","0.23","7","3","-4","79","7.08","1.58","0.14","--","96.67","47.28","36.54","28.29","50.96","29.48","50"
"Henrik Zetterberg","11-12","DET","L","82","1189.45","19","31","50","41","2.52","2.07","67.78","3.42","1205","924","281","56.6","2.54","67","47","20","58.77","-0.49","50.4","39.98","10.42","55.76","2.84","10","12","2","345","17.4","12.95","0.65","9.41","101.14","54.83","30.69","31.39","53.2","30.07","50.07"
"Ian Cole","11-12","STL","D","26","377.23","1","4","5","1","0.8","0.16","9.05","1.44","371","302","69","55.13","0.47","14","9","5","60.87","5.31","15.86","12.03","3.83","56.87","2.32","9","7","-2","46","7.32","1.1","0.17","7.14","102.5","54.77","31.32","27.69","52.1","28.91","49.76"
"Ian White","11-12","DET","D","77","1375.37","7","11","18","13","0.79","0.57","43.83","1.91","1342","1055","287","55.99","2.05","75","45","30","62.5","5.1","52.78","44.5","8.28","54.26","0.58","8","6","-2","254","11.08","4.1","0.18","5.6","102.53","57.56","37.61","28.91","55.23","29.73","49.81"
"Ilya Kovalchuk","11-12","N.J","L","77","1316.42","20","22","42","34","1.91","1.55","48.41","2.21","1106","1026","80","51.88","2.38","51","50","1","50.5","2.64","50.17","44.02","6.15","53.26","2.53","11","13","2","332","15.13","14.92","0.68","10.58","99.64","55.22","35.41","30.63","50.19","29.85","49.88"
"Jack Hillen","11-12","NSH","D","55","710.3","2","4","6","4","0.51","0.34","4.9","0.41","578","700","-122","45.23","-1.18","29","22","7","56.86","8.23","25.01","26.88","-1.87","48.2","-2.65","9","6","-3","109","9.21","2.99","0.25","4.17","103.19","50.67","26.71","25.93","45.89","27.87","49.44"
"Jack Johnson","11-12","L.A/ CBJ","D","82","1365.43","7","11","18","12","0.79","0.53","18.07","0.79","1221","1336","-115","47.75","-5.72","43","50","-7","46.24","-4.73","45.16","52.4","-7.24","46.29","-6.23","12","10","-2","199","8.74","3.64","0.16","6.54","99.67","47.15","36.34","27.75","53.41","29.26","50.2"
"Jack Skille","11-12","FLA","R","46","518.22","3","6","9","9","1.04","1.04","8.62","1","440","495","-55","47.06","-3.03","11","21","-10","34.38","-12.18","16.42","20.8","-4.38","44.12","-4.19","12","15","3","124","14.36","4.72","0.55","4.35","96.59","48.39","23.91","28.62","49.52","28.51","49.56"
"Jacob Josefson","11-12","N.J","C","41","431.73","2","7","9","6","1.25","0.83","12.8","1.78","337","294","43","53.41","2.39","14","5","9","73.68","26.73","14.83","12.55","2.28","54.16","1.53","2","4","2","55","7.64","3.45","0.48","5.88","104.8","55.61","21.63","28.9","49.87","28.29","49.53"
"Jaden Schwartz","11-12","STL","C","7","73.9","1","1","2","1","1.62","0.81","1.12","0.91","47","66","-19","41.59","-9.91","2","2","--","50","-12.5","2.37","2.44","-0.07","49.27","-5.6","--","1","1","8","6.5","0.83","0.67","20","102.59","52.63","21.46","29.45","52.51","28.26","49.89"
"Jake Dowell","11-12","DAL","C","52","367.52","2","4","6","5","0.98","0.82","9.94","1.62","363","295","68","55.17","6.04","9","13","-4","40.91","-4.15","13.46","10.99","2.47","55.05","8.21","12","11","-1","68","11.1","3.75","0.61","5.26","96.01","48.7","15.23","26.76","50.06","27.2","49.5"
"Jake Gardiner","11-12","TOR","D","75","1269.13","5","15","20","14","0.95","0.66","21.35","1.01","1257","1261","-4","49.92","0.92","61","60","1","50.41","7.63","46.98","57.21","-10.23","45.09","-4.24","8","8","--","162","7.66","2.98","0.14","8.33","101.48","55.06","34.89","27.37","48.26","28.65","49.75"
"Jakub Kindl","11-12","DET","D","55","709.35","1","10","11","7","0.93","0.59","19.07","1.61","650","555","95","53.94","-1.35","28","20","8","58.33","-3.06","26.6","23.51","3.09","53.08","-1.85","7","8","1","99","8.37","1.95","0.16","1.75","101.02","60.11","27.67","26.3","54.66","27.63","48.72"
"Jakub Voracek","11-12","PHI","R","78","901.87","17","17","34","27","2.26","1.8","40.95","2.72","922","825","97","52.78","1.96","48","35","13","57.83","6.23","42.55","35.97","6.58","54.19","1.9","7","10","3","221","14.7","12","0.8","13.39","101.44","52.15","25.65","30.07","48.92","29.1","49.81"
"Jamal Mayers","11-12","CHI","R","81","655.57","6","8","14","12","1.28","1.1","14.92","1.37","541","561","-20","49.09","-4.49","18","21","-3","46.15","-4.71","20.38","20.87","-0.49","49.41","-2.41","20","21","1","113","10.34","4.91","0.45","9.38","99.32","45.73","16.81","27.14","53.33","27.11","49.37"
"James Neal","11-12","PIT","L","80","1136.23","22","25","47","35","2.48","1.85","65.18","3.44","1256","966","290","56.53","3.29","68","51","17","57.14","5.77","53.52","43.54","9.98","55.14","2.36","25","23","-2","386","20.38","16.77","0.89","10.58","99.55","63.54","30.02","31.33","53.34","29.7","49.65"
"James Van Riemsdyk","11-12","PHI","L","43","494.62","7","9","16","13","1.94","1.58","20.62","2.5","511","465","46","52.36","1.4","22","22","--","50","-4.89","24.45","19.07","5.38","56.18","2.91","8","7","-1","147","17.83","8.44","1.02","7.95","98.15","60","25.89","30.37","49.85","29","50.12"
"James Wisniewski","11-12","CBJ","D","48","854.27","2","10","12","8","0.84","0.56","6.14","0.43","711","834","-123","46.02","-3.46","28","39","-11","41.79","-2.33","28.38","34.27","-5.89","45.3","-6.96","12","9","-3","120","8.43","2.2","0.15","4","98.74","47.09","38.1","28.05","47.84","29.42","50.54"
"James Wyman","11-12","T.B","R","2","11.6","--","--","--","--","--","--","-0.05","-0.26","8","12","-4","40","0.81","--","--","--","--","--","0.34","0.56","-0.22","37.78","2.52","--","--","--","2","10.34","0.22","1.14","--","100","50","12.34","26.96","47.67","26.57","50.26"
"Jamie Benn","11-12","DAL","L","71","993.97","21","23","44","29","2.66","1.75","49.77","3","992","898","94","52.49","4.28","53","42","11","55.79","12.08","36.69","34.35","2.34","51.65","6.41","15","17","2","282","17.02","13.31","0.8","13.38","101.18","48.37","29.97","30.45","49.21","29.71","50.3"
"Jamie Langenbrunner","11-12","STL","R","70","867.6","6","15","21","14","1.45","0.97","31.82","2.2","862","686","176","55.68","3.15","28","25","3","52.83","-8.16","38.66","25.4","13.26","60.35","7.28","13","8","-5","181","12.52","8.61","0.6","5.13","98.74","55.87","26.68","29.5","51.57","28.83","49.65"
