"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Boyd Gordon","10-11","WSH","C","60","623.72","2","6","8","6","0.77","0.58","8.33","0.8","483","531","-48","47.63","-3.92","17","25","-8","40.48","-14.24","19.29","21.33","-2.04","47.49","-3.89","8","2","-6","119","11.45","5.48","0.53","2.86","97.29","41.84","21.9","27.68","51","28.45","49.89"
"Brad Boyes","10-11","STL/ BUF","R","83","1146.58","9","30","39","27","2.04","1.41","44.28","2.32","1120","1018","102","52.39","1.33","56","40","16","58.33","11.73","45.62","45.71","-0.09","49.95","0.27","11","9","-2","244","12.77","11.23","0.59","6.62","101.85","53.22","29.21","30.53","50.95","29.37","49.9"
"Bradley Mills","10-11","N.J","C","4","30.15","1","--","1","1","1.99","1.99","1","1.99","22","29","-7","43.14","-12.54","1","--","1","100","72.73","0.9","0.99","-0.09","47.62","-2.81","1","1","--","5","9.95","0.38","0.76","20","107.14","29.41","15.76","26.76","51.73","26.54","49.49"
"Brad Lukowich","10-11","DAL","D","5","51.25","--","--","--","--","--","--","1.73","2.03","63","48","15","56.76","9.73","3","1","2","75","59.62","1.9","2.45","-0.55","43.68","0.76","--","1","1","6","7.02","0.05","0.06","--","103.73","64.52","20.69","26.48","48.65","27.42","48.23"
"Brad Marchand","10-11","BOS","C","77","900.08","13","17","30","23","2","1.53","35.15","2.34","919","886","33","50.91","1.05","45","29","16","60.81","1.01","35.8","37.15","-1.35","49.07","0.07","19","18","-1","199","13.27","10.21","0.68","10.08","102.64","50.21","24.43","29.23","49.66","29.31","50.26"
"Brad Richards","10-11","DAL","C","72","1075.8","20","25","45","36","2.51","2.01","41.6","2.32","954","1049","-95","47.63","-0.6","54","37","17","59.34","13.72","38.45","41.77","-3.32","47.93","0.92","2","8","6","272","15.17","9.47","0.53","13.89","104.56","52.69","32.31","31.76","49.62","29.57","49.8"
"Brad Richardson","10-11","L.A","R","68","712.8","6","12","18","13","1.52","1.09","22.57","1.9","690","603","87","53.36","1.63","24","35","-11","40.68","-13.87","25.53","23.08","2.45","52.52","0.16","17","16","-1","181","15.24","7.73","0.65","6.06","96.24","53.87","22.3","28.59","49.74","28.54","49.24"
"Brad Staubitz","10-11","MIN","R","71","457.08","4","5","9","7","1.18","0.92","-2.54","-0.33","253","441","-188","36.46","-10.31","13","17","-4","43.33","-3.53","9.56","16.21","-6.65","37.1","-9.04","42","30","-12","50","6.56","2.82","0.37","14.29","102.9","37.5","13.87","28.46","44.76","27.47","49.44"
"Brad Stuart","10-11","DET","D","67","1109.23","2","14","16","8","0.87","0.43","17.85","0.97","1022","1037","-15","49.64","-5.68","50","50","--","50","--","43.06","42.48","0.58","50.34","-2.75","14","7","-7","138","7.46","3.03","0.16","2.94","100.52","47.22","35.5","28.61","54.81","30.06","49.99"
"Brad Winchester","10-11","STL/ ANA","L","76","701.95","7","4","11","9","0.94","0.77","6.76","0.58","525","628","-103","45.53","-5.6","19","35","-16","35.19","-17.78","21.97","25.37","-3.4","46.41","-4.1","32","33","1","123","10.51","6.57","0.56","9.46","95.89","49.71","19.74","29.84","49.39","28.36","49.89"
"Brandon Dubinsky","10-11","NYR","C","77","1074.3","14","18","32","25","1.79","1.4","31.2","1.74","993","1028","-35","49.13","0.47","48","52","-4","48","-6.88","50.83","44.87","5.96","53.11","0.24","26","22","-4","251","14.02","12.81","0.72","9.66","99.2","47.24","30","31.04","48.62","29.78","50.22"
"Brandon Mashinter","10-11","S.J","L","13","79.92","--","--","--","--","--","--","0.18","0.14","68","70","-2","49.28","-4.85","2","4","-2","33.33","-8.33","2.47","3.23","-0.76","43.33","-12.39","3","4","1","14","10.51","0.83","0.62","--","98.39","60","12.92","28.27","51.7","28.31","48.68"
"Brandon Mcmillan","10-11","ANA","C","60","676.55","6","6","12","9","1.06","0.8","-1.85","-0.16","450","722","-272","38.4","-6.99","19","28","-9","40.43","-8.96","17.11","26.73","-9.62","39.03","-7.99","6","5","-1","109","9.67","6.03","0.53","10","99.49","51.57","23.81","29.05","45.02","28.69","50.13"
"Brandon Pirri","10-11","CHI","C","1","8.93","--","--","--","--","--","--","-0.1","-0.67","8","12","-4","40","-17.81","--","1","-1","--","-50","0.13","0.27","-0.14","32.5","-18.48","--","1","1","1","6.72","0.03","0.2","--","80","40","20.78","27.04","50.63","27.65","52.85"
"Brandon Prust","10-11","NYR","L","82","951.63","8","12","20","14","1.26","0.88","17.02","1.07","838","906","-68","48.05","-1.45","29","33","-4","46.77","-7.04","40.95","38.16","2.79","51.76","-2.02","37","42","5","125","7.88","9.45","0.6","10.96","99.46","41.88","24.85","29.93","48.42","28.83","49.97"
"Brandon Segal","10-11","DAL","R","46","365.4","5","5","10","7","1.64","1.15","8.1","1.33","275","319","-44","46.3","-2.21","14","13","1","51.85","-1.81","11.64","12.73","-1.09","47.76","-1.32","10","9","-1","76","12.48","3.97","0.65","12.5","102.54","51.47","17.13","28.41","47.32","28.09","49.89"
"Brandon Sutter","10-11","CAR","C","82","1054.92","12","11","23","22","1.31","1.25","21.68","1.23","914","1071","-157","46.05","-4.05","40","33","7","54.79","7.61","38.35","44.6","-6.25","46.23","-2.43","8","17","9","204","11.6","11.73","0.67","9.76","102.35","43.59","28.23","29.27","50.15","29.27","50.01"
"Brandon Yip","10-11","COL","R","71","800.33","8","7","15","11","1.12","0.82","6.23","0.47","612","809","-197","43.07","-5.85","24","43","-19","35.82","-12.52","23.86","33.28","-9.42","41.76","-10.79","16","15","-1","172","12.89","6.81","0.51","7.55","96.82","49.23","24.12","29.21","48.77","28.55","49.81"
"Brayden Schenn","10-11","L.A","C","8","74.6","--","2","2","2","1.61","1.61","0.36","0.29","42","80","-38","34.43","-17.65","3","3","--","50","-18.42","1.99","3.04","-1.05","39.56","-10.16","--","2","2","10","8.04","0.74","0.6","--","104.72","57.58","20.77","26.9","50.9","27.56","50.03"
"Braydon Coburn","10-11","PHI","D","82","1412.25","2","9","11","7","0.47","0.3","15.97","0.68","1301","1340","-39","49.26","0.09","63","60","3","51.22","-6.15","56.94","57.5","-0.56","49.76","-1.9","16","6","-10","212","9.01","4.2","0.18","2.06","99.99","50.61","37.4","28.1","49.71","29.31","50.13"
"Brendan Mikkelson","10-11","ANA/ CGY","D","24","297.78","--","2","2","1","0.4","0.2","-0.15","-0.03","250","304","-54","45.13","-3.99","8","14","-6","36.36","-16.1","10.05","12.93","-2.88","43.73","-6.04","2","5","3","33","6.65","0.74","0.15","--","97.62","51.02","28.12","27.09","50.88","28.58","50.38"
"Brendan Morrison","10-11","CGY","C","66","783.28","5","21","26","17","1.99","1.3","22.27","1.71","674","717","-43","48.45","-4.08","36","28","8","56.25","5.15","26.97","24.73","2.24","52.17","-1.03","7","10","3","111","8.5","5.75","0.44","7.58","102.28","51.24","25.52","30.68","52.49","29.41","49.59"
"Brenden Morrow","10-11","DAL","L","82","1124.77","21","17","38","32","2.03","1.71","36.72","1.96","995","1047","-52","48.73","1.04","56","53","3","51.38","1.66","39.4","44.11","-4.71","47.18","-0.16","21","26","5","228","12.16","12.01","0.64","16.03","101.25","53.36","29.64","31.12","47.83","29.71","50.1"
"Brendon Nash","10-11","MTL","D","2","20.38","--","--","--","--","--","--","0.3","0.88","18","18","--","50","-5.75","--","1","-1","--","-40","0.37","0.35","0.02","51.39","-7.33","--","--","--","4","11.78","0.04","0.12","--","85.71","41.67","20.12","23.62","51.72","27.86","48.13"
"Brent Burns","10-11","MIN","D","80","1447.9","8","15","23","15","0.95","0.62","20.7","0.86","1244","1335","-91","48.24","4.73","59","61","-2","49.17","6.5","48.81","48.55","0.26","50.13","7.79","26","9","-17","258","10.69","6.12","0.25","7.02","100.49","42.55","38.92","27.86","43.38","29.38","50.18"
"Brent Seabrook","10-11","CHI","D","82","1483.48","3","16","19","11","0.77","0.44","31.93","1.29","1415","1242","173","53.26","0.77","57","59","-2","49.14","-7.27","54.16","50.96","3.2","51.52","-0.27","17","10","-7","208","8.41","4.63","0.19","3.09","98.9","51.93","37.5","29.34","51.59","29.96","49.97"
"Brent Sopel","10-11","ATL/ MTL","D","71","902.22","2","4","6","6","0.4","0.4","0.75","0.05","724","959","-235","43.02","-4.87","36","36","--","50","3.16","28.66","37.6","-8.94","43.25","-4.86","6","7","1","97","6.45","1.95","0.13","4.76","101.94","48.46","26.9","26.32","48.94","28.4","49.88"
"Brett Carson","10-11","CAR/ CGY","D","19","194.52","--","--","--","--","--","--","4.45","1.37","176","148","28","54.32","7.29","15","6","9","71.43","23.89","7.45","4.66","2.79","61.52","13.57","1","3","2","21","6.48","0.37","0.11","--","104.73","49.4","21.89","27.44","50.14","28.83","50.07"
"Brett Clark","10-11","T.B","D","82","1128.2","3","7","10","4","0.53","0.21","25","1.33","1105","971","134","53.23","1.94","50","37","13","57.47","9.08","45.48","33.73","11.75","57.42","2.69","4","4","--","132","7.02","2.34","0.12","6","100.66","47.26","30.05","28.45","50.19","29.1","49.74"
"Brett Festerling","10-11","ANA","D","1","8.15","--","--","--","--","--","--","-0.6","-4.42","5","13","-8","27.78","-1.95","--","2","-2","--","--","0.09","0.41","-0.32","18","-11.49","--","--","--","1","7.36","0.01","0.07","--","77.78","100","25.08","30.25","46.2","30.97","51.31"
"Brett Lebda","10-11","TOR","D","41","440.77","1","2","3","1","0.41","0.14","2.36","0.32","449","461","-12","49.34","1.93","14","27","-13","34.15","-15.42","16.95","20.86","-3.91","44.83","-1.54","4","2","-2","78","10.62","1.36","0.19","4","95.42","56.34","23.08","27.18","46.72","28.05","49.55"
"Brett Maclean","10-11","ARI","L","13","91.08","1","1","2","1","1.32","0.66","2.3","1.52","78","79","-1","49.68","1.23","5","4","1","55.56","-1.2","2.77","3.62","-0.85","43.35","-6.16","1","1","--","22","14.49","0.95","0.63","8.33","103.1","60.38","14.88","26.9","50.87","27.32","50.56"
"Brett Sterling","10-11","PIT","L","7","71.43","2","1","3","3","2.52","2.52","3.4","2.86","91","76","15","54.49","4.72","4","3","1","57.14","35.71","3.08","3.65","-0.57","45.77","2.95","3","1","-2","16","13.44","0.72","0.6","25","101.99","46.34","23.04","30.89","53.16","30","50.15"
"Brett Sutter","10-11","CGY/ CAR","L","5","32.58","--","--","--","--","--","--","0.03","0.06","27","28","-1","49.09","-6.56","--","1","-1","--","-33.33","1.02","1.18","-0.16","46.36","-11.8","--","--","--","5","9.21","0.25","0.46","--","92.31","56.25","15.23","26.34","49.14","27.22","46.91"
"Brian Boyle","10-11","NYR","C","82","1034.65","15","10","25","19","1.45","1.1","31.07","1.8","929","994","-65","48.31","-1.15","32","34","-2","48.48","-4.94","44.88","40.52","4.36","52.55","-1","21","21","--","322","18.67","16.41","0.95","7.89","99.38","40.1","27.02","29.74","48.28","28.93","50"
"Brian Campbell","10-11","CHI","D","65","1186.17","3","14","17","10","0.86","0.51","33.23","1.68","1130","934","196","54.75","2.27","54","27","27","66.67","15.45","45.43","39.36","6.07","53.58","1.74","2","2","--","136","6.88","3.55","0.18","4.92","103.44","60.42","37.79","27.2","51.29","28.75","49.69"
"Brian Fahey","10-11","WSH","D","7","76.28","--","1","1","1","0.79","0.79","1.23","0.97","69","63","6","52.27","-0.66","3","4","-1","42.86","-4.51","3.89","3","0.89","56.46","8.32","1","--","-1","6","4.72","0.1","0.08","--","93.76","64.29","24.21","26.22","50.94","28.1","49.13"
"Brian Gionta","10-11","MTL","R","82","1128.45","17","12","29","26","1.54","1.38","51.2","2.72","1256","1015","241","55.31","5.45","42","37","5","53.16","4.47","48.5","42.62","5.88","53.23","4.93","9","15","6","382","20.31","17.5","0.93","7.98","99.31","50.71","29.86","31.04","49.6","29.64","49.98"
"Brian Lee","10-11","OTT","D","50","734.45","--","3","3","1","0.25","0.08","2.73","0.22","612","654","-42","48.34","-2.24","22","33","-11","40","-3.94","25.25","28.18","-2.93","47.26","-2.9","6","3","-3","82","6.7","1.39","0.11","--","96.78","48.88","31.07","27.62","50.54","28.9","49.78"
"Brian Rafalski","10-11","DET","D","63","998.55","4","23","27","15","1.62","0.9","38.5","2.31","1038","782","256","57.03","5.06","58","45","13","56.31","7.92","42.5","36.64","5.86","53.7","2","7","3","-4","123","7.39","2.45","0.15","6.67","100.37","53.37","33.29","27.68","52.15","28.81","49.73"
"Brian Rolston","10-11","N.J","R","65","838.47","7","13","20","14","1.43","1","28.15","2.01","673","533","140","55.8","5.18","27","29","-2","48.21","4.59","26.73","22.29","4.44","54.53","4.17","11","6","-5","188","13.45","7.51","0.54","6.36","98.1","49.89","26.42","29.98","52.03","29.51","49.99"
"Brian Strait","10-11","PIT","D","3","40.07","--","--","--","--","--","--","0.8","1.2","37","20","17","64.91","7.15","1","2","-1","33.33","-9.52","1.28","0.96","0.32","57.14","5.59","--","--","--","3","4.49","0.02","0.03","--","86.17","75","28.54","25.94","51.9","27.55","48.3"
"Brian Sutherby","10-11","DAL","C","51","339.25","2","2","4","4","0.71","0.71","-0.7","-0.12","218","305","-87","41.68","-6.61","6","16","-10","27.27","-26.92","8.39","12.48","-4.09","40.2","-8.53","14","11","-3","54","9.55","3.12","0.55","6.67","96.37","47.85","14.48","26.85","48.07","28.12","50.05"
"Brian Willsie","10-11","WSH","R","1","6.25","--","1","1","--","9.6","--","0.35","3.36","2","10","-8","16.67","-30","1","1","--","50","-50","0.06","0.49","-0.43","10.91","-48.25","--","1","1","--","--","--","--","--","133.33","60","14.97","30","51.04","28.35","49.89"
"Brodie Dupont","10-11","NYR","L","1","5.57","--","--","--","--","--","--","0.18","1.94","4","2","2","66.67","11.26","--","--","--","--","--","0.12","0.04","0.08","75","31.97","--","--","--","1","10.77","0.01","0.11","--","100","66.67","11","25.33","47.51","27.24","47.32"
"Brooks Laich","10-11","WSH","L","81","993.9","9","20","29","20","1.75","1.21","37.37","2.26","960","876","84","52.29","1.52","37","25","12","59.68","10.15","35.05","32.36","2.69","52","0.31","12","14","2","243","14.67","10.67","0.64","6.77","102.24","51.87","26.06","29.87","50.76","29.05","49.89"
"Brooks Orpik","10-11","PIT","D","63","1011.25","1","7","8","3","0.47","0.18","12.36","0.73","938","913","25","50.68","-1.68","39","31","8","55.71","5.35","34.12","36.47","-2.35","48.34","-2.33","22","10","-12","118","7","1.74","0.1","2","101.59","49.91","35.59","28.14","53.96","29.45","49.97"
"Bruno Gervais","10-11","NYI","D","53","721.07","--","5","5","3","0.42","0.25","-1.35","-0.11","608","766","-158","44.25","-2.35","18","33","-15","35.29","-10.04","24.79","33.24","-8.45","42.72","-1.39","8","5","-3","103","8.57","2.03","0.17","--","97.48","44.09","28.94","27.59","46.72","28.53","49.97"
"Bryan Allen","10-11","FLA/ CAR","D","72","1119.6","3","10","13","6","0.7","0.32","10.15","0.54","1056","1124","-68","48.44","-2.92","51","54","-3","48.57","-1.43","42.99","41.38","1.61","50.95","-0.61","30","15","-15","132","7.07","2.05","0.11","5.77","100.45","45.57","33.1","28.02","50.99","28.85","49.95"
"Bryan Bickell","10-11","CHI","L","78","988.13","15","17","32","24","1.94","1.46","26.57","1.61","796","905","-109","46.8","-8.03","45","37","8","54.88","0.5","28.53","38.03","-9.5","42.86","-11.92","18","16","-2","191","11.6","8.68","0.53","13.04","103.07","44.89","26.13","30.15","53.18","29.29","50.07"
"Bryan Little","10-11","ATL","R","76","1011.3","12","15","27","19","1.6","1.13","32.4","1.92","1008","936","72","51.85","3.78","48","38","10","55.81","14.7","40.72","37.86","2.86","51.82","5.78","10","15","5","200","11.87","10.15","0.6","11.43","101.52","53.99","28.05","30.7","47.7","29.52","50.13"
"Bryan Mccabe","10-11","FLA/ NYR","D","67","966.27","3","11","14","10","0.87","0.62","16.18","1","886","903","-17","49.52","-0.46","40","35","5","53.33","3.88","37.76","35.07","2.69","51.85","-2.56","10","4","-6","146","9.07","2.63","0.16","4.35","101.47","54.23","30.62","27.56","50.29","28.19","49.24"
"Bryan Rodney","10-11","CAR","D","3","23.85","--","--","--","--","--","--","0.22","0.55","21","22","-1","48.84","2.06","--","--","--","--","--","1.13","0.95","0.18","54.33","11.65","1","--","-1","3","7.55","0.17","0.43","--","100","62.5","16.17","27.83","49.18","27.91","49.74"
"Cal Clutterbuck","10-11","MIN","R","76","893.5","14","11","25","22","1.68","1.48","22.92","1.54","734","859","-125","46.08","1.23","33","34","-1","49.25","1.94","27.11","31.68","-4.57","46.11","0.92","20","13","-7","248","16.65","9.79","0.66","9.21","100.84","39.47","25.26","29.71","44.09","29.06","50.16"
"Cal O'reilly","10-11","NSH","C","38","514.75","5","8","13","10","1.52","1.17","12.34","1.44","451","459","-8","49.56","-1.12","23","19","4","54.76","5.95","20.54","18.15","2.39","53.09","5.67","1","5","4","54","6.29","3.72","0.43","16.67","100.73","47.18","29.09","29.1","49.5","29.41","50.05"
"Cam Barker","10-11","MIN","D","52","708.07","--","2","2","1","0.17","0.08","-4.03","-0.34","515","674","-159","43.31","-1.64","18","27","-9","40","-15.37","20.68","26.61","-5.93","43.73","-2.48","13","8","-5","75","6.36","1.38","0.12","--","99.25","50.51","29.07","26.84","45.65","28.8","49.89"
"Cameron Gaunce","10-11","COL","D","11","122.1","1","--","1","1","0.49","0.49","0.55","0.27","111","119","-8","48.26","4.23","2","5","-3","28.57","--","4.65","5.25","-0.6","46.97","5.35","4","5","1","12","5.9","0.3","0.15","25","96.16","28.07","23.04","27.38","47.12","28.12","49.29"
"Cam Fowler","10-11","ANA","D","76","1302.9","1","10","11","5","0.51","0.23","-7.5","-0.35","947","1334","-387","41.52","-4.29","32","57","-25","35.96","-16.34","38.99","53.06","-14.07","42.36","-3.69","6","3","-3","142","6.54","2.77","0.13","1.52","97.62","50.83","36.41","28.12","45.19","29.1","50.08"
"Cam Janssen","10-11","STL","R","54","261.73","1","3","4","3","0.92","0.69","-1.15","-0.26","184","238","-54","43.6","-8.66","6","12","-6","33.33","-18.88","7.51","8.69","-1.18","46.36","-5.1","31","20","-11","28","6.42","1.81","0.41","6.25","95.91","74.38","10.2","26.53","51.13","26.88","48.85"
"Carl Gunnarsson","10-11","TOR","D","68","931.37","3","10","13","7","0.84","0.45","11.93","0.77","852","936","-84","47.65","0.15","36","39","-3","48","-2","30.88","36.47","-5.59","45.85","-2.22","7","7","--","119","7.67","2.21","0.14","6.38","100.87","46.69","29.61","27.9","47.43","28.67","50.03"
"Carl Klingberg","10-11","ATL","L","1","10.37","--","--","--","--","--","--","0.05","0.29","6","5","1","54.55","-9.2","--","--","--","--","--","0.13","--","0.13","100","28.73","--","--","--","1","5.79","--","--","--","--","75","22.32","29.56","48.78","25.91","51.42"
"Carlo Colaiacovo","10-11","STL","D","65","947.82","4","6","10","6","0.63","0.38","16.7","1.06","879","806","73","52.17","-0.2","31","35","-4","46.97","-4.86","34.35","30.98","3.37","52.58","0.84","9","4","-5","134","8.48","2.51","0.16","7.41","98.31","58.03","30.62","27.87","51.75","28.68","49.7"
"Carson Mcmillan","10-11","MIN","R","4","36.63","1","1","2","1","3.28","1.64","2.12","3.47","33","27","6","55","7.48","3","2","1","60","26.67","2.33","0.68","1.65","77.41","32.66","--","--","--","9","14.74","0.52","0.85","20","101.28","31.25","20.28","26.49","42.97","28.97","50.13"
